from_txn_id,to_txn_id,time_delta_hours,amount_ratio,channel_change
3161366,3161376,0.2719,2.6793,False
3161367,3161886,4.5922,0.1297,False
3161368,3161383,0.4169,2.7018,False
3161369,3165089,29.8086,6.8178,False
3161370,3161417,0.8975,0.7168,True
3161371,3162103,5.5578,6.3676,False
3161372,3164160,16.9417,1.0003,False
3161373,3307523,1177.3336,4.375,False
3161374,3164386,24.9703,1.02,False
3161375,3164289,21.1831,0.3827,False
3161376,3161403,0.5106,0.9989,False
3161377,3161837,4.0908,5.8368,False
3161378,3161414,0.6394,0.4098,False
3161379,3162675,7.995,0.1431,False
3161380,3161896,4.2867,3.1942,False
3161381,3164822,28.0831,0.0259,True
3161382,3161413,0.4886,1.0009,False
3161383,3161388,0.0469,0.5567,False
3161384,3163545,11.8394,3.4183,True
3161385,3161404,0.2944,1.9322,False
3161386,3161653,2.7347,0.291,False
3161387,3163230,10.2653,1.4602,False
3161388,3161411,0.3256,0.983,False
3161389,3162368,6.3919,0.1404,False
3161390,3161584,2.2339,4.8324,False
3161391,3161392,0.0703,0.4683,False
3161392,3161554,1.8689,2.1524,False
3161393,3161531,1.6822,1.0008,False
3161394,3161556,1.8281,6.0005,False
3161395,3168479,55.5436,2.8037,False
3161396,3165986,33.1928,2.0693,False
3161397,3161420,0.3297,0.7736,False
3161398,3161431,0.4836,0.8047,False
3161399,3163060,9.3092,1.0003,False
3161400,3168668,56.4169,0.177,False
3161401,3161728,2.9822,0.8264,False
3161402,3163262,10.1594,0.9,False
3161403,3161582,1.9706,1.0007,False
3161404,3161442,0.6406,0.5176,False
3161405,3161513,1.3442,2.7833,False
3161406,3162210,5.4458,0.9386,False
3161407,3172443,84.8867,0.6021,False
3161408,3163048,9.1939,5.142,False
3161409,3207574,376.7442,2.066,False
3161410,3177502,129.0075,1.8785,False
3161411,3161446,0.6331,0.6957,False
3161412,3162166,5.1169,0.3232,True
3161413,3161426,0.2128,1.562,False
3161414,3161594,1.8786,1.2081,False
3161415,3161722,2.7367,0.4181,False
3161416,3161508,1.1094,0.3966,False
3161417,3161475,0.7744,1.6325,False
3161418,3165717,31.7394,0.7136,False
3161419,3163482,11.0072,1.0026,False
3161420,3168063,53.0956,0.9993,False
3161421,3161502,0.9711,0.7718,False
3161422,3162818,7.9033,0.9733,False
3161423,3162912,8.3211,2.3824,True
3161424,3161586,1.6353,2.3456,False
3161425,3174730,105.2136,1.8688,False
3161426,3161434,0.1639,0.7209,False
3161427,3161701,2.4083,0.5855,False
3161428,3161555,1.3253,1.0792,True
3161429,3168572,55.5536,2.0354,False
3161430,3162916,8.3022,1.4079,False
3161431,3161574,1.4575,1.2441,False
3161432,3163292,9.8456,0.5059,False
3161433,3161444,0.1786,1.0014,False
3161434,3161448,0.1683,2.7702,False
3161435,3162094,4.2964,2.1493,False
3161436,3161576,1.3525,1.1116,False
3161437,3171789,81.0164,0.3338,False
3161438,3164889,27.5,1.7641,False
3161439,3163109,8.8436,0.6501,False
3161440,3161457,0.1842,0.9382,False
3161441,3161461,0.1931,2.2696,True
3161442,3161541,0.9511,0.2214,False
3161443,3168122,53.0511,1.5596,True
3161444,3161515,0.7456,0.9246,False
3161445,3163514,10.7131,1.0003,False
3161446,3161507,0.6161,4.1619,False
3161447,3161511,0.6519,1.9377,False
3161448,3161476,0.2817,0.6295,False
3161449,3169851,62.4967,2.3287,False
3161450,3162173,4.5378,0.3708,True
3161451,3181346,156.7386,3.605,True
3161452,3161671,1.8731,0.7501,False
3161453,3161627,1.5128,1.3033,False
3161454,3200670,319.0317,0.5,False
3161455,3225019,528.0228,1.9964,False
3161456,3161462,0.0394,1.0019,False
3161457,3164692,26.2458,1.3538,False
3161458,3161486,0.2778,1.001,False
3161459,3161636,1.4925,0.7322,False
3161460,3162396,5.4425,1.8543,True
3161461,3161613,1.3619,1.001,False
3161462,3161470,0.1028,0.9998,False
3161463,3162042,3.7589,1.5948,False
3161464,3192254,248.9119,1.2944,False
3161465,3165016,27.8006,0.7319,False
3161466,3177801,129.4297,1.2796,True
3161467,3161660,1.6575,4.0622,False
3161468,3161499,0.3122,0.6185,False
3161469,3161503,0.3628,0.4391,False
3161470,3161723,2.0108,0.9809,False
3161471,3161746,2.1144,0.05,False
3161472,3162868,7.49,1.568,False
3161473,3161607,1.1406,4.3541,False
3161474,3162683,6.6378,0.1063,False
3161475,3161525,0.5278,0.6671,False
3161476,3161509,0.3411,4.5353,False
3161477,3161690,1.7422,4.4944,False
3161478,3161735,1.995,9.2023,False
3161479,3163076,8.2842,4.1028,False
3161480,3162031,3.5344,0.1893,False
3161481,3164410,23.7614,1.0369,False
3161482,3161791,2.2547,6.4347,False
3161483,3162695,6.6142,3.86,False
3161484,3165314,29.0669,4.8573,False
3161485,3162299,4.7981,0.9171,False
3161486,3161588,0.9272,0.8688,False
3161487,3162291,4.7525,0.8587,False
3161488,3161730,1.8736,2.4782,False
3161489,3173921,100.8108,0.8466,False
3161490,3162282,4.675,2.7756,False
3161491,3162660,6.4069,0.7025,False
3161492,3179411,146.9564,0.5038,False
3161493,3165138,28.2208,0.6944,False
3161494,3304451,1152.4442,0.1122,True
3161495,3492238,2620.795,0.9998,False
3161496,3174252,102.2022,1.0849,False
3161497,3212593,418.3364,1.036,False
3161498,3165027,27.5372,1.7082,True
3161499,3161516,0.2222,3.0109,False
3161500,3162752,6.6461,0.2273,False
3161501,3161802,2.1453,1.0039,False
3161502,3161562,0.555,1.4159,False
3161503,3161567,0.5664,0.5417,False
3161504,3161544,0.3272,0.509,False
3161505,3161624,0.9319,0.9804,False
3161506,3161649,1.1447,0.9761,False
3161507,3161783,1.9661,0.3334,False
3161508,3162294,4.5483,2.0225,False
3161509,3161537,0.2619,2.8783,False
3161510,3161809,2.1086,0.2133,True
3161511,3161558,0.4192,0.5169,False
3161512,3161535,0.2264,0.8807,False
3161513,3161979,2.935,0.0877,False
3161514,3162533,5.5569,2.0242,False
3161515,3161626,0.8406,2.145,False
3161516,3161628,0.8258,1.3893,True
3161517,3213605,432.4278,0.4004,False
3161518,3161743,1.5936,6.448,False
3161519,3162527,5.4628,0.514,False
3161520,3162966,7.4314,0.2052,False
3161521,3161909,2.4197,1.9987,False
3161522,3163346,9.055,0.6221,False
3161523,3166867,36.0303,0.5799,True
3161524,3161934,2.5558,0.8312,False
3161525,3161774,1.7106,7.8881,False
3161526,3162244,4.1308,1.2049,False
3161527,3163882,12.0864,0.8249,False
3161528,3162845,6.805,1.1717,False
3161529,3162949,7.3158,0.1668,True
3161530,3161534,0.0253,10.7599,False
3161531,3161767,1.6536,1.8194,False
3161532,3163072,7.7569,0.1122,False
3161533,3186502,200.2858,1.6522,False
3161534,3161557,0.1853,1.776,False
3161535,3161904,2.3144,0.3159,False
3161536,3161700,1.1994,2.0014,False
3161537,3161553,0.1142,0.054,False
3161538,3162741,6.2656,1.5038,False
3161539,3175898,117.7325,1.4778,False
3161540,3161593,0.4667,0.8084,False
3161541,3161568,0.2519,1.1208,False
3161542,3477264,2481.6122,3.9948,False
3161543,3161688,1.1183,3.7252,False
3161544,3162080,3.1872,9.6631,False
3161545,3161901,2.2656,0.92,False
3161546,3181022,154.1011,0.5374,False
3161547,3162865,6.7786,0.8128,False
3161549,3162504,5.1361,3.4524,False
3161550,3161561,0.1117,0.5898,False
3161551,3162734,6.1475,0.3451,False
3161552,3167214,40.8428,0.2091,False
3161553,3161570,0.1647,3.3409,False
3161554,3161685,1.0019,0.9527,False
3161555,3161769,1.4875,2.0945,False
3161556,3161615,0.4697,0.4094,False
3161557,3161807,1.6869,0.0649,False
3161558,3161921,2.2264,0.5369,False
3161559,3165949,31.1528,2.4942,False
3161560,3202289,335.3714,1.2101,False
3161561,3161629,0.4811,1.9641,False
3161562,3162725,5.9864,0.8127,False
3161563,3163217,8.1281,0.085,False
3161564,3161565,0.0094,0.2786,False
3161565,3161601,0.2667,2.5134,False
3161566,3161981,2.4631,0.0649,False
3161567,3161713,1.0378,4.2044,False
3161568,3161608,0.2731,7.7868,False
3161569,3161652,0.595,1.7547,True
3161570,3161634,0.4278,2.4387,False
3161571,3162332,4.1092,1.2575,False
3161572,3163013,7.2261,0.8155,False
3161573,3162023,2.6472,2.7231,False
3161574,3161617,0.2989,0.8049,False
3161575,3161583,0.0853,1.1298,False
3161576,3161641,0.4189,0.5362,False
3161577,3164548,24.2117,6.4711,False
3161578,3254216,740.2514,0.3364,False
3161579,3182033,168.2525,0.3582,False
3161580,3170136,70.9392,0.1971,True
3161581,3161598,0.1069,0.1175,True
3161582,3161592,0.0897,2.432,False
3161583,3161620,0.21,1.0,False
3161584,3162315,3.9258,0.0926,False
3161585,3162212,3.4747,2.1858,False
3161586,3161776,1.2364,0.3605,False
3161587,3166532,33.5933,0.5895,True
3161588,3161597,0.0633,1.4738,False
3161589,3161595,0.0303,1.8292,False
3161590,3171527,78.2653,0.4592,False
3161591,3161806,1.3781,0.3074,True
3161592,3161729,0.9014,0.9513,False
3161593,3161639,0.2481,3.1671,False
3161594,3162161,3.1514,0.674,False
3161595,3161709,0.7817,0.5458,False
3161596,3178974,143.2367,1.9687,False
3161597,3161635,0.2247,1.0007,False
3161598,3161646,0.3219,4.5214,True
3161599,3162261,3.6283,0.9994,False
3161600,3396544,1824.9075,1.0204,False
3161601,3161604,0.0128,0.9816,False
3161602,3178389,131.5308,0.2007,False
3161603,3161664,0.4642,1.0009,False
3161604,3161640,0.2258,0.6496,False
3161605,3161820,1.385,1.5198,False
3161606,3161648,0.3239,0.2996,False
3161607,3161679,0.5394,0.1222,False
3161608,3161625,0.1214,0.1505,False
3161609,3165150,27.2406,0.999,False
3161610,3174261,101.2239,0.4277,False
3161611,3162324,3.7856,2.9135,False
3161612,3202171,332.0333,1.6088,False
3161613,3165242,27.6242,2.259,True
3161614,3161698,0.5967,1.0034,False
3161615,3161704,0.6503,1.0,False
3161616,3168839,55.0078,0.3202,True
3161617,3162171,3.0717,2.0387,False
3161618,3165467,28.5856,1.5612,False
3161619,3182185,169.0942,1.1417,False
3161620,3161675,0.4472,1.0558,False
3161621,3162258,3.5053,1.0,False
3161622,3161836,1.4044,0.2387,False
3161623,3162024,2.3114,0.2111,False
3161624,3161808,1.2092,1.0003,False
3161625,3161669,0.3522,13.9606,False
3161626,3162241,3.3781,0.4195,False
3161627,3162146,2.8908,0.3331,False
3161628,3161715,0.6292,0.3729,True
3161629,3161674,0.3467,5.4227,False
3161630,3163195,7.5542,5.7255,False
3161631,3162225,3.2697,0.1544,False
3161632,3181602,157.3575,0.2505,False
3161633,3164333,21.0664,0.6841,False
3161634,3161637,0.0067,0.1512,False
3161635,3161650,0.1542,0.5516,False
3161636,3162207,3.1508,1.3647,False
3161637,3161644,0.0606,1.0,False
3161638,3163694,10.0278,0.3302,False
3161639,3162087,2.5089,0.1627,False
3161640,3161695,0.4331,1.4154,False
3161641,3161717,0.5617,0.8628,True
3161642,3164006,12.1511,0.1893,False
3161644,3161714,0.5278,0.7285,False
3161645,3161672,0.2464,3.4191,False
3161646,3161655,0.0883,2.6793,False
3161647,3161719,0.4842,7.7844,False
3161648,3162074,2.3153,22.0864,True
3161649,3161927,1.5789,3.0695,False
3161650,3161682,0.2389,2.4351,False
3161651,3282265,965.3758,2.5613,False
3161652,3161663,0.0969,0.4999,False
3161653,3161676,0.1803,2.8303,False
3161654,3161686,0.2294,0.9971,False
3161655,3161708,0.3669,0.9999,False
3161656,3162136,2.5822,1.3324,False
3161657,3163450,8.5878,2.4405,False
3161658,3164046,12.3275,0.2983,False
3161659,3162405,3.8064,0.4825,True
3161660,3162383,3.6547,0.2466,False
3161661,3175149,105.145,1.9335,False
3161662,3175043,104.5469,3.7013,False
3161663,3161670,0.0492,0.5859,True
3161664,3161914,1.3756,0.9998,False
3161665,3161680,0.0983,1.568,False
3161666,3161753,0.5217,0.998,False
3161667,3165068,26.3625,0.5136,False
3161668,3164012,11.9631,0.4538,False
3161669,3161829,0.9508,0.1032,False
3161670,3161673,0.0161,0.8772,False
3161671,3162101,2.25,0.833,False
3161672,3161737,0.4153,0.5259,False
3161673,3161696,0.1517,1.9463,True
3161674,3161952,1.5686,0.4238,False
3161675,3161887,1.1836,1.6103,False
3161676,3161725,0.3003,0.6514,False
3161677,3188957,220.8756,5.8564,False
3161678,3177535,126.5286,1.0375,False
3161679,3161786,0.6203,8.6805,False
3161680,3161827,0.8567,1.0181,False
3161681,3164525,23.2969,0.8543,False
3161682,3161693,0.0633,0.5046,False
3161683,3162007,1.7625,1.0801,True
3161684,3161707,0.1458,0.9476,False
3161685,3161804,0.6997,0.1416,False
3161686,3189992,225.9744,0.934,False
3161687,3205954,364.1242,1.0005,False
3161688,3162596,4.5528,0.3327,False
3161689,3162311,3.1792,0.8808,False
3161690,3166934,35.2675,0.786,False
3161691,3163079,6.5964,0.3415,False
3161692,3161931,1.2931,0.1325,False
3161693,3161812,0.6961,0.8294,False
3161694,3167078,36.7547,0.2262,True
3161695,3161771,0.4492,0.3658,False
3161696,3161775,0.465,1.0703,True
3161697,3218375,464.9653,0.2355,False
3161698,3161744,0.2844,0.9981,False
3161699,3161760,0.3611,1.3142,False
3161700,3162362,3.345,1.0013,False
3161701,3161880,1.0122,15.313,False
3161702,3161854,0.9031,0.1944,True
3161703,3164541,23.2931,0.1937,False
3161704,3162270,2.9117,4.7187,False
3161705,3162052,1.8206,2.1889,False
3161706,3166471,32.4608,1.4736,False
3161707,3161750,0.2411,0.7115,False
3161708,3161720,0.0675,0.5708,False
3161709,3161724,0.0917,0.6285,False
3161710,3171181,75.8947,0.9815,False
3161711,3161785,0.4072,0.9986,False
3161712,3161782,0.3961,7.368,False
3161713,3161845,0.7769,0.5417,False
3161714,3161734,0.11,1.1145,False
3161715,3161796,0.4433,3.6823,False
3161716,3162009,1.5742,0.9286,False
3161717,3161770,0.31,0.4814,True
3161718,3161872,0.8681,8.0769,False
3161719,3161956,1.2844,0.5031,False
3161720,3161761,0.2219,0.4076,False
3161721,3167635,48.0731,1.0179,False
3161722,3162056,1.7333,0.4877,False
3161723,3162040,1.6653,0.5092,False
3161724,3161966,1.2847,1.5917,False
3161725,3162770,5.0381,2.7795,False
3161726,3161982,1.3628,0.586,False
3161727,3161738,0.0975,0.9998,False
3161728,3162820,5.2967,1.4309,False
3161729,3161848,0.7175,0.7808,True
3161730,3161932,1.0747,12.9101,False
3161731,3169134,55.6431,0.6355,False
3161732,3162812,5.2253,0.2244,False
3161733,3161994,1.3917,0.2366,False
3161734,3161739,0.0436,2.8204,False
3161735,3161852,0.6703,0.2191,False
3161736,3164499,22.7425,4.859,False
3161737,3161816,0.445,1.0449,False
3161738,3165347,27.2597,0.1932,True
3161739,3161765,0.1369,0.4288,False
3161740,3163134,6.5128,0.7517,False
3161741,3165257,26.8197,1.5761,False
3161742,3199674,311.7019,1.9577,False
3161743,3161787,0.2222,0.4006,False
3161744,3161756,0.0458,1.8144,False
3161745,3162263,2.6461,0.2629,False
3161746,3161828,0.4528,1.4456,False
3161747,3163010,6.0028,2.5465,False
3161748,3163862,10.4258,0.883,False
3161749,3163676,9.1261,0.9996,False
3161750,3174747,102.5822,1.2391,False
3161751,3282315,964.9892,1.8527,False
3161752,3161833,0.4933,0.3157,False
3161753,3182286,168.7436,0.6627,False
3161754,3161867,0.6631,0.4401,False
3161755,3163337,7.4028,0.3529,False
3161756,3161758,0.0183,0.5141,False
3161757,3165328,27.1028,3.4003,False
3161758,3161830,0.4506,2.4992,False
3161759,3164668,23.8228,1.355,False
3161760,3169522,57.3258,16.2505,False
3161761,3161780,0.1133,5.1204,False
3161762,3162669,4.3881,1.0774,False
3161763,3212272,414.8281,0.4951,False
3161764,3161818,0.3164,0.3287,False
3161765,3161768,0.0153,2.3294,False
3161766,3162954,5.6653,2.2436,False
3161767,3163722,9.2975,0.2769,False
3161768,3161823,0.315,1.0451,False
3161769,3161822,0.3128,1.0004,False
3161770,3161906,0.6967,0.851,False
3161771,3161870,0.5544,5.7667,False
3161772,3177130,124.1272,0.6294,False
3161773,3168152,50.6403,0.8081,False
3161774,3161862,0.5181,3.3926,False
3161775,3161781,0.035,0.4676,True
3161776,3162086,1.5792,2.0218,False
3161777,3161857,0.4736,0.9093,False
3161778,3162034,1.3361,0.9818,True
3161779,3253867,730.8372,2.8938,False
3161780,3161891,0.5828,0.1157,False
3161781,3161871,0.5006,0.6663,False
3161782,3162508,3.5561,2.5248,False
3161783,3161821,0.2281,6.8409,False
3161784,3161878,0.5242,0.3,False
3161785,3161797,0.0719,2.6539,False
3161786,3162067,1.4428,0.1501,False
3161787,3162213,2.1978,0.7007,False
3161788,3167040,35.7508,1.9082,False
3161789,3162442,3.2258,2.7352,False
3161790,3182112,167.4714,0.9994,False
3161791,3161851,0.3725,0.2206,False
3161792,3162543,3.6994,0.3987,False
3161793,3162300,2.5575,0.6749,False
3161794,3162297,2.5478,0.4383,False
3161795,3253277,727.3994,0.6653,False
3161796,3162143,1.8006,0.2383,False
3161797,3161907,0.5547,0.151,False
3161799,3161815,0.0903,1.0645,False
3161800,3161897,0.4853,0.25,False
3161801,3161811,0.0633,1.0106,False
3161802,3161988,0.9497,2.2313,False
3161803,3161998,1.0025,0.6427,False
3161804,3161841,0.2344,0.9988,False
3161805,3161849,0.2492,0.7645,False
3161806,3161868,0.3286,7.2376,True
3161807,3162309,2.4692,1.916,False
3161808,3162697,4.2625,1.0188,False
3161809,3164419,21.4647,79.435,True
3161810,3220659,485.2403,1.9601,False
3161811,3161814,0.0069,0.9979,False
3161812,3161874,0.3231,1.1838,False
3161813,3168623,52.7878,2.3569,True
3161814,3161817,0.0275,0.9968,False
3161815,3162962,5.4144,0.9421,False
3161816,3162054,1.1808,0.9981,False
3161817,3165044,25.3458,1.654,False
3161818,3162418,2.9106,17.4296,False
3161819,3163553,8.0969,1.2301,False
3161820,3166540,32.1342,1.796,False
3161821,3161895,0.3653,0.2793,False
3161822,3162495,3.2608,0.1501,False
3161823,3161842,0.1308,0.4006,False
3161824,3161899,0.3603,1.0007,False
3161825,3161838,0.1086,0.9992,False
3161826,3161984,0.7994,2.7995,False
3161827,3161947,0.6019,0.524,False
3161828,3161831,0.0494,1.0263,False
3161829,3161926,0.4697,0.6322,False
3161830,3162197,1.8111,0.6952,False
3161831,3161844,0.0781,0.971,False
3161832,3165360,26.7886,3.5759,False
3161833,3163587,8.1844,2.9754,False
3161834,3173860,98.0658,3.4241,False
3161835,3182468,169.14,0.8309,False
3161836,3162292,2.2306,1.1852,True
3161837,3162807,4.5736,0.2478,False
3161838,3163858,9.8556,0.4592,False
3161839,3163115,5.8639,1.1294,False
3161840,3161843,0.0172,0.5607,False
3161841,3163249,6.445,1.0029,False
3161842,3161861,0.0981,0.5148,False
3161843,3161957,0.5425,1.7833,False
3161844,3161893,0.1883,1.0211,False
3161845,3161924,0.3411,1.8273,False
3161846,3170471,71.5839,3.6503,True
3161847,3166335,30.9733,4.1362,False
3161848,3161912,0.2517,0.2933,True
3161849,3161858,0.0431,3.8347,False
3161850,3162022,0.8358,0.2223,False
3161851,3161967,0.5422,0.3613,False
3161852,3161916,0.2669,0.4953,False
3161853,3162978,5.2656,11.4596,False
3161854,3161876,0.0917,1.9984,False
3161855,3174995,103.2094,0.9274,False
3161856,3162304,2.1847,0.5283,False
3161857,3163360,6.905,3.1814,False
3161858,3161969,0.5147,0.2416,False
3161859,3181932,165.7828,0.3392,False
3161860,3162155,1.4397,10.9707,False
3161861,3161877,0.0578,1.6887,False
3161862,3161973,0.5175,0.4306,False
3161863,3162873,4.7342,0.948,False
3161864,3163266,6.4153,0.073,False
3161866,3161965,0.4694,0.9999,False
3161867,3161991,0.6058,1.0039,False
3161868,3161890,0.0725,0.0538,False
3161869,3161875,0.0081,0.5087,True
3161870,3162181,1.5428,0.1673,False
3161871,3161892,0.0681,3.4196,True
3161872,3170833,73.3678,0.5609,False
3161873,3162751,4.1139,2.0871,False
3161874,3161995,0.6189,0.5017,False
3161875,3162432,2.6925,0.8322,False
3161876,3163200,6.045,2.3673,True
3161877,3161898,0.0728,2.3834,False
3161878,3162477,2.9075,1.6824,False
3161879,3162026,0.7494,0.7189,False
3161880,3161996,0.5917,0.0337,False
3161881,3161882,0.0064,0.595,False
3161882,3161903,0.0808,1.6801,False
3161883,3180447,149.1517,0.5817,False
3161884,3166788,33.1786,0.8108,False
3161885,3162854,4.5547,1.1014,False
3161886,3161925,0.1844,0.7949,False
3161887,3161918,0.1392,0.3309,False
3161888,3184350,178.1933,0.5363,False
3161889,3165495,27.0419,3.7355,False
3161890,3161964,0.3869,0.8734,False
3161891,3162127,1.2175,17.5545,False
3161892,3161929,0.1944,0.6076,False
3161893,3162521,3.0631,27.3769,False
3161894,3161919,0.1375,1.0046,False
3161895,3162111,1.0722,1.0748,False
3161896,3162339,2.1317,0.9211,False
3161897,3162388,2.3514,0.4997,True
3161898,3161917,0.0869,0.4181,False
3161899,3211477,410.3394,0.9821,False
3161900,3162531,3.0742,5.349,False
3161901,3162209,1.5847,2.2286,False
3161902,3209635,391.1286,0.2107,False
3161903,3166665,32.3542,0.1964,False
3161904,3161905,0.0011,1.0014,False
3161905,3161976,0.3842,0.9955,False
3161906,3161911,0.0272,1.002,False
3161907,3162235,1.7058,0.8978,False
3161908,3232988,578.2814,0.3601,True
3161909,3163405,6.955,2.0249,True
3161910,3167060,35.3836,2.4141,False
3161911,3161935,0.1297,0.9531,False
