from_txn_id,to_device_profile_id,newness,proxy_type,match_status,device_type
3094770,DP-6219a6a1444505b7,,,,
3094771,DP-08d3ba6200bcb5a4,New,,match_status:2,desktop
3094774,DP-86e0cf6960033ec7,New,,match_status:1,mobile
3094776,DP-6f1021123905e13c,New,,match_status:2,desktop
3094777,DP-1af9a5620754567f,New,,,desktop
3094778,DP-6219a6a1444505b7,Unknown,,match_status:2,
3094779,DP-534cca88bee52149,New,,match_status:2,desktop
3094781,DP-a8b04d270f563109,New,,match_status:2,desktop
3094782,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3094783,DP-6fa53b7e220c8e36,Found,,match_status:2,desktop
3094784,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3094785,DP-f2c5ba7064bb8d85,Found,,match_status:2,desktop
3094786,DP-dbf2bbec79a823fc,New,,match_status:2,desktop
3094787,DP-1af9a5620754567f,Found,,,desktop
3094788,DP-e9e4a2bed8103492,Found,,match_status:2,desktop
3094789,DP-569992688411fa44,Found,,match_status:2,desktop
3094790,DP-9dcc9f1b2db73dc8,New,,,desktop
3094792,DP-1db1f2e80c5c7ede,Found,,,mobile
3094794,DP-8cd0814d9212e7ef,Found,,match_status:2,desktop
3094795,DP-826818055dd6ba49,New,,match_status:2,mobile
3094796,DP-64551a53af01ce5c,Found,,match_status:2,desktop
3094797,DP-6f1021123905e13c,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3094798,DP-a8b04d270f563109,Found,,match_status:2,desktop
3094800,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3094801,DP-92ba108116254bb9,Found,,,desktop
3094802,DP-7ffb6b7c2801dd6e,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3094805,DP-5c9fd52a7f017167,Found,,match_status:2,desktop
3094807,DP-9300db47ac591ae7,Found,,match_status:2,desktop
3094811,DP-b4fe69d27f6adf27,New,,match_status:2,mobile
3094812,DP-5c9fd52a7f017167,Found,,match_status:2,desktop
3094813,DP-59aaa0aa8d0f0685,Found,,match_status:2,desktop
3094814,DP-b513fa67e3574f35,New,,match_status:2,desktop
3094817,DP-6219a6a1444505b7,,,,
3094818,DP-6353c8a247f2d8a7,Found,,match_status:2,desktop
3094819,DP-d7755df514dfdde1,New,,match_status:1,mobile
3094820,DP-3258d4c551dcb694,Found,,match_status:2,desktop
3094821,DP-6674d51489dc3438,New,,match_status:2,desktop
3094822,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3094823,DP-78c3af5d083d355a,New,,match_status:1,mobile
3094824,DP-f04e76db1eb8d2cd,Found,,match_status:2,desktop
3094825,DP-569992688411fa44,Found,,match_status:2,desktop
3094828,DP-a286a55cd36dd53d,New,,match_status:2,desktop
3094829,DP-8ede1a271e9c37aa,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3094832,DP-88e42c85b6d148ad,New,,match_status:2,mobile
3094833,DP-fa77b2940e208757,New,,match_status:2,desktop
3094836,DP-2c7a040a0daa4951,New,,,mobile
3094837,DP-e1c4177ea97ef351,New,,match_status:2,desktop
3094838,DP-a286a55cd36dd53d,New,,match_status:2,desktop
3094840,DP-e50033c9230529fd,New,,match_status:1,mobile
3094841,DP-c4582976257af3b4,New,,match_status:2,desktop
3094843,DP-d318cac9bc3544e8,New,,match_status:2,desktop
3094844,DP-5c5b2b64f961c2d6,Found,,match_status:2,desktop
3094846,DP-9158799ee590db02,New,,match_status:1,mobile
3094848,DP-1af9a5620754567f,Found,,,desktop
3094849,DP-3258d4c551dcb694,Found,,match_status:2,desktop
3094850,DP-6674d51489dc3438,Found,,match_status:2,desktop
3094851,DP-ce25d095e37110be,New,,match_status:2,desktop
3094852,DP-eff72e4160cd5f1f,Found,,match_status:2,desktop
3094853,DP-3ce4469df3543eeb,Found,,match_status:2,desktop
3094855,DP-1af9a5620754567f,Unknown,,,desktop
3094860,DP-d2f1d6bf28bdd734,New,,match_status:2,desktop
3094862,DP-c7f712ce0c068233,New,,match_status:1,mobile
3094863,DP-9005872d4ef22ba5,Found,,match_status:2,mobile
3094864,DP-48db3d6a56bdcf7a,New,,match_status:1,mobile
3094865,DP-e946e08f0cff5bb7,New,,match_status:2,mobile
3094866,DP-4d471fe7671da769,New,,match_status:2,desktop
3094867,DP-d9a845385a958779,New,,match_status:2,mobile
3094871,DP-3e41f70f3c1fccba,New,,match_status:2,desktop
3094873,DP-02a584e0c9de299b,Found,,match_status:2,desktop
3094874,DP-6219a6a1444505b7,,,,
3094875,DP-9dcc9f1b2db73dc8,New,,,desktop
3094876,DP-47761988730e83e3,New,,match_status:2,desktop
3094877,DP-09da210302c99329,New,,match_status:1,mobile
3094878,DP-bb829bc91449196e,New,,match_status:2,desktop
3094881,DP-eed79f56a77378f5,Found,,match_status:2,desktop
3094882,DP-3ab2abf49d51dcf3,New,,match_status:2,desktop
3094883,DP-a7622baeabaa54cc,New,,match_status:2,desktop
3094884,DP-6219a6a1444505b7,,,,
3094887,DP-b59b41ae704e319a,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3094889,DP-cfd9567871d280b4,New,,match_status:2,desktop
3094891,DP-a8b04d270f563109,New,,match_status:2,desktop
3094892,DP-88d1a563882f8462,Found,,match_status:2,desktop
3094893,DP-06b586604af20226,Found,,match_status:2,desktop
3094894,DP-1a2bcb01e59498f7,New,,match_status:2,desktop
3094895,DP-55272844a9d1b0f4,Found,,match_status:2,desktop
3094896,DP-838b3e319c8b0d37,New,,match_status:2,desktop
3094902,DP-9db2ab7f5324ebeb,New,,match_status:2,desktop
3094903,DP-d318cac9bc3544e8,Found,,match_status:2,desktop
3094904,DP-f55da3373a567fd1,Found,,match_status:1,mobile
3094905,DP-8645858935eec7d5,Found,,match_status:2,desktop
3094906,DP-3258d4c551dcb694,Found,,match_status:2,desktop
3094908,DP-3e1fa83a2b6b08ff,Found,,,mobile
3094909,DP-2b745079d2b55d38,Found,,match_status:2,desktop
3094910,DP-0d65c0e0ef376665,New,,match_status:2,desktop
3094912,DP-93cb6d939132f822,Found,,match_status:2,desktop
3094913,DP-eaeea97b41b97b8c,Found,,match_status:0,desktop
3094914,DP-244390d4f3219221,Found,,match_status:2,desktop
3094916,DP-d7755df514dfdde1,New,,match_status:1,mobile
3094918,DP-06bbd037e96c7c15,New,,,desktop
3094919,DP-dbd951b732f59420,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3094920,DP-93cb6d939132f822,Found,,match_status:2,desktop
3094921,DP-4049f96f8cc92c3a,New,,match_status:2,desktop
3094923,DP-6219a6a1444505b7,,,,
3094924,DP-92ba108116254bb9,Found,,,desktop
3094925,DP-b59b41ae704e319a,New,,match_status:2,desktop
3094926,DP-da89442b6c616605,New,,match_status:1,mobile
3094928,DP-a5753b5112a08c92,New,,match_status:1,mobile
3094930,DP-1b07572281af8216,New,,match_status:1,mobile
3094931,DP-9cda92581f39f51f,New,,match_status:2,desktop
3094937,DP-117e0ec13c075458,Found,,match_status:0,desktop
3094938,DP-3ebd549268a5ef0d,New,,match_status:2,desktop
3094944,DP-0a34c3d2f9d18f5f,Found,,match_status:2,desktop
3094945,DP-9300db47ac591ae7,Found,,match_status:0,desktop
3094946,DP-4a3a58e01dad6f5d,New,,match_status:2,mobile
3094949,DP-92ba108116254bb9,Found,,,desktop
3094952,DP-e9e4a2bed8103492,Found,,match_status:2,desktop
3094953,DP-02a584e0c9de299b,New,,match_status:2,desktop
3094954,DP-6353c8a247f2d8a7,Found,,match_status:2,desktop
3094955,DP-569992688411fa44,Found,,match_status:2,desktop
3094956,DP-4a27375241acabb0,New,,match_status:2,desktop
3094957,DP-78c3af5d083d355a,New,,match_status:1,mobile
3094958,DP-036262cbfd0b04fd,Found,,match_status:2,desktop
3094960,DP-c7f712ce0c068233,New,,match_status:1,mobile
3094963,DP-3e1fa83a2b6b08ff,Found,,,mobile
3094964,DP-02719f985ae8f181,Found,,,mobile
3094965,DP-7ffb6b7c2801dd6e,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3094967,DP-1af9a5620754567f,Unknown,,,desktop
3094968,DP-4a27375241acabb0,New,,match_status:2,desktop
3094969,DP-78c3af5d083d355a,New,,match_status:1,mobile
3094970,DP-cfadfebb22422321,New,,,mobile
3094971,DP-b777f1b61af76cbc,Found,,,mobile
3094978,DP-b59b41ae704e319a,Found,,match_status:2,desktop
3094979,DP-ce053ee4d478c2b3,New,,match_status:1,mobile
3094980,DP-eff72e4160cd5f1f,Found,,match_status:2,desktop
3094982,DP-7677736cb76926b7,Found,,,mobile
3094983,DP-99ae371823d919da,Found,,match_status:2,desktop
3094984,DP-9dcc9f1b2db73dc8,Found,,,desktop
3094985,DP-c2ca2f03c88ef30d,Found,,match_status:2,desktop
3094986,DP-7de7b2cc7c9d7dfd,New,,match_status:2,desktop
3094989,DP-8257a0efb98bcab4,New,,,mobile
3094991,DP-b59b41ae704e319a,Found,,match_status:2,desktop
3094992,DP-5b70426326349d37,New,,match_status:2,mobile
3094993,DP-a8b04d270f563109,New,IP_PROXY:HIDDEN,match_status:2,desktop
3094994,DP-59965a5b23d98a40,New,,match_status:2,mobile
3094998,DP-6196a0fb4aba335e,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3094999,DP-b59b41ae704e319a,New,,match_status:2,desktop
3095000,DP-92ba108116254bb9,Found,,,desktop
3095002,DP-8cd0814d9212e7ef,New,,match_status:2,desktop
3095007,DP-c388f53a1a0021d6,New,,,desktop
3095008,DP-08d3ba6200bcb5a4,New,,match_status:2,desktop
3095009,DP-e50033c9230529fd,New,,match_status:1,mobile
3095011,DP-1dbd47c8fc76bcea,Found,,match_status:2,desktop
3095014,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095015,DP-93cb6d939132f822,Found,,match_status:2,desktop
3095016,DP-6b0a9dfe063c2b18,New,,match_status:2,desktop
3095017,DP-452b15de575832b5,Found,,match_status:2,desktop
3095019,DP-bcbf34b7984d2488,Found,,match_status:1,mobile
3095021,DP-6219a6a1444505b7,,,,
3095023,DP-661d5f194aef522a,New,,match_status:1,mobile
3095024,DP-17d90e4c3deb25e8,New,,match_status:1,mobile
3095026,DP-2b745079d2b55d38,New,,match_status:2,desktop
3095027,DP-d71e637eefa4fe7a,New,,match_status:1,mobile
3095028,DP-06b586604af20226,New,,match_status:2,desktop
3095029,DP-bdf6aa8dcf98d141,New,,match_status:2,desktop
3095030,DP-92ba108116254bb9,Found,,,desktop
3095032,DP-c4582976257af3b4,Found,,match_status:2,desktop
3095033,DP-92ba108116254bb9,Found,,,desktop
3095034,DP-c4582976257af3b4,Unknown,,match_status:2,desktop
3095036,DP-9dcc9f1b2db73dc8,Found,,,desktop
3095039,DP-50e21a601a97a421,New,,match_status:2,desktop
3095041,DP-afd8af2de644b25a,New,,match_status:2,desktop
3095042,DP-8cd0814d9212e7ef,New,,match_status:2,desktop
3095044,DP-955735bc523dc246,Found,,match_status:2,desktop
3095045,DP-128fb880104fb411,Found,,match_status:2,desktop
3095046,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095048,DP-6f1021123905e13c,Found,,match_status:2,desktop
3095049,DP-7d9837a992885577,New,,match_status:2,desktop
3095050,DP-64297e91c550cb8e,New,,match_status:1,mobile
3095051,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3095054,DP-c8389c53c27bba70,New,,match_status:2,mobile
3095056,DP-ce966b156b7a3c30,New,,match_status:2,mobile
3095061,DP-42c424d944230175,Found,,match_status:2,desktop
3095062,DP-300cc652e0fad1e4,New,,,mobile
3095068,DP-8f5b755c0e0740dd,Found,,match_status:2,desktop
3095069,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095074,DP-5f200f13852d8133,Found,,match_status:2,desktop
3095076,DP-c7272ead50ca7d4e,Found,,,desktop
3095077,DP-8bbfffa47e42925c,New,,match_status:2,mobile
3095078,DP-42ed717d77c9e557,Found,,match_status:2,desktop
3095079,DP-757c499083717849,Found,,match_status:2,desktop
3095080,DP-06b586604af20226,New,,match_status:2,desktop
3095081,DP-6674d51489dc3438,Found,,match_status:2,desktop
3095082,DP-e79da7c9531e58b8,New,,match_status:1,mobile
3095083,DP-97dc3365e078d588,Found,IP_PROXY:ANONYMOUS,,desktop
3095086,DP-67b1ecb61f3599d3,Found,,match_status:2,desktop
3095095,DP-62c1d15772bf2652,Found,,match_status:2,desktop
3095099,DP-3258d4c551dcb694,Found,,match_status:2,desktop
3095103,DP-0821e295c55a8e1e,Found,,match_status:2,desktop
3095106,DP-fd222816fd801abc,Found,,match_status:2,desktop
3095111,DP-45337cb66b1a2f78,New,,,mobile
3095112,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3095113,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095115,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3095116,DP-d71e637eefa4fe7a,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3095117,DP-6674d51489dc3438,Found,,match_status:2,desktop
3095118,DP-6f1021123905e13c,Found,,match_status:2,desktop
3095120,DP-6f1021123905e13c,Found,,match_status:2,desktop
3095121,DP-d7755df514dfdde1,New,,match_status:1,mobile
3095122,DP-8cfa2d1339a6d424,New,,match_status:1,mobile
3095123,DP-51d2f4ced03ec2b6,Found,,match_status:2,desktop
3095124,DP-d0176f4e58bc0f51,Found,,,mobile
3095125,DP-78c3af5d083d355a,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3095126,DP-569992688411fa44,New,,match_status:2,desktop
3095127,DP-0260ea55d62c14b1,New,,match_status:2,mobile
3095128,DP-b24806b691565b09,Unknown,,match_status:1,mobile
3095133,DP-6219a6a1444505b7,,,,
3095135,DP-61934688e850c59c,New,,,desktop
3095137,DP-88d1a563882f8462,Found,,match_status:2,desktop
3095139,DP-92ba108116254bb9,Found,,,desktop
3095140,DP-62c1d15772bf2652,New,,match_status:2,desktop
3095143,DP-c7f712ce0c068233,New,,match_status:1,mobile
3095144,DP-1f9f1d2fc40ab725,New,,match_status:1,mobile
3095145,DP-8cfa2d1339a6d424,Found,,match_status:1,mobile
3095149,DP-bc73389ff0fb081f,Found,,match_status:2,desktop
3095151,DP-300cc652e0fad1e4,Found,,,mobile
3095152,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3095153,DP-adf5ed633592234d,Found,,match_status:2,desktop
3095156,DP-a6cd917f37c9845a,New,,,mobile
3095157,DP-8bfee2ca76661a7a,New,,match_status:2,desktop
3095158,DP-88e42c85b6d148ad,Found,,match_status:2,mobile
3095159,DP-1a314585d256d2e7,Found,,match_status:2,desktop
3095160,DP-300cc652e0fad1e4,Found,,,mobile
3095163,DP-78c3af5d083d355a,Found,,match_status:1,mobile
3095164,DP-6219a6a1444505b7,,,,
3095166,DP-3936ef335378ed70,New,,,desktop
3095169,DP-67b1ecb61f3599d3,Found,,match_status:2,desktop
3095170,DP-5f059d009738ddea,Found,,match_status:2,mobile
3095172,DP-a8b04d270f563109,New,,match_status:2,desktop
3095175,DP-569992688411fa44,New,,match_status:2,desktop
3095176,DP-569992688411fa44,New,,match_status:2,desktop
3095178,DP-6d3af844660bf8b9,Found,,match_status:2,desktop
3095179,DP-78c3af5d083d355a,New,,match_status:1,mobile
3095180,DP-86da3a3573db2589,New,,match_status:1,mobile
3095182,DP-9f8ab98290cc5248,New,,,mobile
3095183,DP-869c7395d66f30d8,New,,match_status:2,desktop
3095184,DP-ea597fb76e720a27,Found,,match_status:2,mobile
3095185,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3095186,DP-9a9a356a1f1022b2,Found,IP_PROXY:HIDDEN,match_status:2,mobile
3095189,DP-b59b41ae704e319a,New,,match_status:2,desktop
3095190,DP-9dcc9f1b2db73dc8,Found,,,desktop
3095191,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095194,DP-87715f0c83dd9de6,New,,match_status:2,mobile
3095197,DP-bcbf34b7984d2488,New,,match_status:1,mobile
3095200,DP-a286a55cd36dd53d,Found,,match_status:2,desktop
3095201,DP-940109629c29e968,New,,match_status:1,mobile
3095202,DP-418afdcaee36cba7,Found,,match_status:2,desktop
3095203,DP-3ab2abf49d51dcf3,New,,match_status:2,desktop
3095204,DP-6d8ccb43045b4371,New,,match_status:2,desktop
3095205,DP-07a16fbd9f9c2afc,New,,match_status:1,mobile
3095206,DP-78c3af5d083d355a,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3095207,DP-690949006946889c,Found,,match_status:2,mobile
3095208,DP-8cfa2d1339a6d424,New,,match_status:1,mobile
3095209,DP-0b8624d2d09a45c4,Found,,match_status:2,mobile
3095211,DP-918650ca99250170,New,,match_status:2,mobile
3095213,DP-8cfa2d1339a6d424,Found,,match_status:1,mobile
3095214,DP-b59b41ae704e319a,Found,,match_status:2,desktop
3095215,DP-3dd472a780981376,Found,,match_status:2,desktop
3095216,DP-0b8624d2d09a45c4,Found,,match_status:2,mobile
3095218,DP-0b8624d2d09a45c4,Found,,,mobile
3095219,DP-06b586604af20226,Found,,match_status:2,desktop
3095220,DP-a5753b5112a08c92,New,,match_status:1,mobile
3095222,DP-690949006946889c,New,,match_status:2,mobile
3095225,DP-f51825a694a2e557,New,,match_status:2,desktop
3095226,DP-869b60598afe0386,New,,match_status:1,mobile
3095227,DP-3af7d8e41c2fa51f,New,,match_status:2,desktop
3095228,DP-df19dc8c5cb1b9be,Found,,match_status:2,desktop
3095231,DP-6f1021123905e13c,Found,,match_status:2,desktop
3095232,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3095233,DP-f5baa126ac333956,Found,,match_status:2,desktop
3095234,DP-92ba108116254bb9,Found,,,desktop
3095236,DP-97300023bcddb68a,Found,,match_status:2,mobile
3095237,DP-e1c4177ea97ef351,New,,match_status:2,desktop
3095238,DP-2c3652ae19c1673a,New,,match_status:2,desktop
3095240,DP-300cc652e0fad1e4,Found,,,mobile
3095241,DP-a8b04d270f563109,New,,match_status:2,desktop
3095245,DP-b59b41ae704e319a,Found,,match_status:2,desktop
3095247,DP-3abbf3766faa3226,Found,,,mobile
3095249,DP-92ba108116254bb9,New,,,desktop
3095250,DP-e1c4177ea97ef351,Found,,match_status:2,desktop
3095252,DP-911759bf89e35217,New,,,desktop
3095254,DP-bfd0837602299032,Found,,match_status:2,desktop
3095259,DP-940109629c29e968,Found,,match_status:1,mobile
3095261,DP-5e3db848e7a7a0aa,New,,match_status:2,desktop
3095264,DP-64297e91c550cb8e,New,,match_status:1,mobile
3095266,DP-a8b04d270f563109,New,,match_status:2,desktop
3095268,DP-c5b92e0e2e0833a6,Found,,match_status:1,mobile
3095269,DP-a8b04d270f563109,New,,match_status:2,desktop
3095271,DP-5b70426326349d37,New,,match_status:2,mobile
3095272,DP-ec7ca10943890923,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3095273,DP-f8022470c571b291,New,,match_status:1,mobile
3095277,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095278,DP-58b22d426d474123,New,,,mobile
3095279,DP-0b8624d2d09a45c4,Found,,match_status:2,mobile
3095280,DP-772940d024b08a77,New,,match_status:2,mobile
3095286,DP-554ea9a51878c673,New,,match_status:2,mobile
3095288,DP-88d2976c492a2742,Found,,match_status:2,desktop
3095289,DP-6a403e370f9c6026,New,,match_status:2,desktop
3095291,DP-e1c4177ea97ef351,New,,match_status:2,desktop
3095292,DP-06b586604af20226,Found,,match_status:2,desktop
3095293,DP-264f27cd750637df,Found,,match_status:2,desktop
3095294,DP-9f8ab98290cc5248,Found,,,mobile
3095296,DP-6219a6a1444505b7,,,,
3095297,DP-a8b04d270f563109,New,,match_status:2,desktop
3095300,DP-9a376b1fa70ea256,New,,,desktop
3095302,DP-7dd4a0e2fd2b9859,Unknown,,match_status:1,mobile
3095303,DP-b1798b03f7fed810,New,,match_status:2,desktop
3095306,DP-5c4f6bfb50d9ad8b,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3095311,DP-f24ade7c2e6d575f,Unknown,,,mobile
3095314,DP-59fd9426e8f90ec5,New,,match_status:2,desktop
3095315,DP-32939eedc2fbebaa,New,,match_status:2,desktop
3095318,DP-b59b41ae704e319a,New,,match_status:2,desktop
3095319,DP-bcbf34b7984d2488,New,,match_status:1,mobile
3095320,DP-708ec3d43754616c,New,,match_status:2,desktop
3095321,DP-844b652163a04358,New,,match_status:2,desktop
3095322,DP-c68bd23613d4ba3e,New,,match_status:2,mobile
3095323,DP-9db2ab7f5324ebeb,New,,match_status:2,desktop
3095326,DP-772940d024b08a77,Found,,match_status:2,mobile
3095327,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3095333,DP-f7ca7199bbd66636,New,,match_status:1,mobile
3095334,DP-92ba108116254bb9,New,,,desktop
3095337,DP-300cc652e0fad1e4,Found,,,mobile
3095339,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3095340,DP-fd222816fd801abc,Found,,match_status:1,desktop
3095341,DP-8f5e9b92d4106a76,New,,match_status:1,mobile
3095342,DP-d3d0ff4973c45267,New,,match_status:2,desktop
3095343,DP-29982d38a0fdfe48,New,,match_status:2,desktop
3095346,DP-14fab597da951e2a,Found,,match_status:2,mobile
3095347,DP-17d90e4c3deb25e8,Unknown,,match_status:1,mobile
3095348,DP-644f43676b4dd944,Unknown,,,desktop
3095350,DP-f51825a694a2e557,Found,,match_status:2,desktop
3095352,DP-2139e1411e2b8197,New,,match_status:2,desktop
3095353,DP-6196a0fb4aba335e,New,,match_status:2,mobile
3095354,DP-d3d0ff4973c45267,Found,,match_status:2,desktop
3095357,DP-4bba24c00eaf1f6a,Found,,match_status:2,desktop
3095363,DP-73c37e2ae0afeb21,New,,match_status:2,desktop
3095365,DP-97dc3365e078d588,New,,,desktop
3095366,DP-6196a0fb4aba335e,New,,match_status:1,mobile
3095367,DP-48db3d6a56bdcf7a,New,,match_status:1,mobile
3095370,DP-b59b41ae704e319a,New,,match_status:2,desktop
3095372,DP-cda6fc8d377ff9a9,Found,,match_status:2,desktop
3095373,DP-06048a5c16cef912,New,,match_status:2,desktop
3095374,DP-d44670203cb37a73,Found,,match_status:1,desktop
3095376,DP-6e34d67ea6278814,New,,,desktop
3095378,DP-8ede1a271e9c37aa,New,,match_status:1,mobile
3095379,DP-036262cbfd0b04fd,Found,,match_status:2,desktop
3095382,DP-a8b04d270f563109,Found,,match_status:2,desktop
3095384,DP-f824f915444117c1,New,,match_status:2,desktop
3095385,DP-b59b41ae704e319a,Found,,match_status:2,desktop
3095386,DP-f786688573f0fd5c,New,,match_status:1,mobile
3095389,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3095391,DP-14fab597da951e2a,Found,,match_status:2,mobile
3095393,DP-df20e43d2807feb9,Found,,match_status:2,mobile
3095395,DP-78c3af5d083d355a,New,,match_status:1,mobile
3095396,DP-744188594de8c3ed,Found,,match_status:2,desktop
3095397,DP-b6c891d9d2daee68,New,,match_status:2,desktop
3095398,DP-d083e8663e37a7dc,Found,,match_status:2,mobile
3095399,DP-b59b41ae704e319a,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3095401,DP-78c3af5d083d355a,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3095402,DP-2c3652ae19c1673a,New,,match_status:2,desktop
3095404,DP-8cfa2d1339a6d424,Found,,match_status:1,mobile
3095405,DP-2c3652ae19c1673a,New,,match_status:2,desktop
3095406,DP-e9e4a2bed8103492,New,,match_status:2,desktop
3095407,DP-704a3470972bf732,Found,,match_status:1,mobile
3095412,DP-5fa2ffbc5ed28084,New,,match_status:2,desktop
3095414,DP-f786688573f0fd5c,New,,match_status:1,mobile
3095415,DP-3602372da65b70cf,Found,,match_status:2,desktop
3095417,DP-00a0d4c36088abbc,Found,,match_status:2,desktop
3095418,DP-b6c891d9d2daee68,Found,,match_status:2,desktop
3095423,DP-47761988730e83e3,Found,,match_status:2,desktop
3095424,DP-2139e1411e2b8197,New,,match_status:2,desktop
