customer_id,total_txns,online_txns,in_person_txns,region_count,avg_amount,max_amount,first_ts,last_ts
C03723,5,0,5,1,99.136,107.96,2016-07-24 16:09:50,2016-12-21 03:25:20
C03724,1,1,0,1,50.01,50.01,2016-07-25 04:07:39,2016-07-25 04:07:39
C03725,25,1,24,1,116.044,209.99,2016-07-06 20:14:16,2016-12-27 11:18:34
C03726,9,0,9,1,182.78,500.04,2016-12-10 00:01:19,2016-12-19 17:33:18
C03727,3,3,0,1,50.04666666666666,50.08,2016-10-16 02:13:50,2016-10-16 02:33:04
C03728,1,1,0,1,250.0,250.0,2016-11-09 13:39:22,2016-11-09 13:39:22
C03729,2,2,0,0,54.12,90.74,2016-08-04 01:28:15,2016-12-17 22:52:38
C03730,7,0,7,1,143.2657142857143,261.86,2016-07-05 13:43:57,2016-12-03 23:57:13
C03731,15,0,15,1,53.996,117.09,2016-07-04 15:36:09,2016-11-22 22:01:12
C03732,6,3,3,1,438.00666666666666,944.08,2016-07-11 16:34:21,2016-11-13 11:10:24
C03733,4,4,0,4,168.7625,250.08,2016-07-05 13:06:43,2016-12-29 18:39:38
C03734,5,0,5,2,132.204,275.92,2016-07-16 04:53:36,2016-08-30 23:58:27
C03735,2,1,1,1,119.55,204.03,2016-08-29 18:23:50,2016-10-04 23:39:09
C03736,1,1,0,0,9.11,9.11,2016-11-12 01:47:15,2016-11-12 01:47:15
C03737,1,1,0,1,25.04,25.04,2016-07-20 18:09:41,2016-07-20 18:09:41
C03738,2364,314,2050,16,97.55786379018613,2795.7,2016-07-03 01:42:14,2016-12-31 21:27:06
C03739,1,0,1,1,117.06,117.06,2016-09-17 00:24:22,2016-09-17 00:24:22
C03740,13,2,11,1,113.40615384615384,279.94,2016-07-06 21:01:22,2016-12-20 23:17:43
C03741,13,0,13,2,78.15846153846154,141.07,2016-08-06 01:57:56,2016-12-29 01:15:16
C03742,1,1,0,0,15.68,15.68,2016-10-15 00:58:32,2016-10-15 00:58:32
C03743,1,1,0,1,99.97,99.97,2016-07-19 13:52:49,2016-07-19 13:52:49
C03744,32,32,0,1,62.121562499999996,209.48,2016-07-25 22:45:23,2016-12-16 15:51:01
C03745,1,1,0,1,149.93,149.93,2016-12-14 12:30:58,2016-12-14 12:30:58
C03746,1,1,0,0,42.95,42.95,2016-11-07 17:15:26,2016-11-07 17:15:26
C03747,3,0,3,1,67.32666666666667,93.95,2016-08-10 22:25:57,2016-12-26 18:25:51
C03748,1,0,1,1,107.98,107.98,2016-11-20 19:34:33,2016-11-20 19:34:33
C03749,2,2,0,2,125.03,200.06,2016-08-01 20:54:37,2016-12-25 13:01:46
C03750,14,4,10,5,228.95714285714286,1515.46,2016-07-18 05:35:55,2016-12-05 02:40:25
C03751,2,1,1,1,119.46,199.91,2016-07-18 14:38:31,2016-11-21 14:39:09
C03752,8,0,8,2,66.08625,108.01,2016-07-03 20:21:12,2016-09-27 18:32:54
C03753,7,0,7,1,74.84,107.87,2016-07-29 22:04:28,2016-11-14 18:21:43
C03754,1,0,1,1,59.0,59.0,2016-07-21 20:37:12,2016-07-21 20:37:12
C03755,28,1,27,1,89.28714285714285,209.88,2016-07-09 21:36:50,2016-12-24 16:00:40
C03756,38,0,38,2,184.2857894736842,1041.82,2016-07-14 16:51:21,2016-12-29 15:34:54
C03757,9,2,7,2,118.96777777777778,209.87,2016-07-03 09:08:31,2016-12-09 22:04:47
C03758,1,1,0,1,100.03,100.03,2016-07-19 22:57:15,2016-07-19 22:57:15
C03759,1,0,1,1,469.01,469.01,2016-09-28 23:43:00,2016-09-28 23:43:00
C03760,2,1,1,1,72.03999999999999,109.99,2016-08-18 20:13:11,2016-12-16 23:44:52
C03761,6,6,0,0,42.48,68.83,2016-07-16 11:22:23,2016-08-18 16:03:49
C03762,5,3,2,2,139.206,215.04,2016-07-07 19:51:30,2016-11-23 17:48:06
C03763,11,2,9,4,79.21727272727273,116.92,2016-07-16 03:07:53,2016-10-23 01:41:41
C03764,1,0,1,1,210.03,210.03,2016-08-23 22:14:53,2016-08-23 22:14:53
C03765,3,0,3,1,459.98,1111.98,2016-08-19 00:36:28,2016-09-25 22:23:06
C03766,3,0,3,1,1854.9766666666667,1855.04,2016-08-01 23:55:37,2016-10-25 00:23:26
C03767,2,1,1,1,192.495,335.04,2016-07-22 22:56:04,2016-10-03 22:21:03
C03768,1,1,0,1,60.09,60.09,2016-07-21 23:32:34,2016-07-21 23:32:34
C03769,1,1,0,1,199.93,199.93,2016-07-24 23:01:41,2016-07-24 23:01:41
C03770,3,1,2,1,71.51,100.09,2016-07-20 16:22:03,2016-08-15 15:13:24
C03771,20,0,20,1,59.7245,135.96,2016-07-02 02:42:48,2016-12-28 15:10:16
C03772,3,2,1,2,209.01,526.98,2016-08-30 23:25:48,2016-09-24 01:59:43
C03773,28,28,0,0,39.845000000000006,114.26,2016-07-17 19:44:58,2016-12-25 02:22:40
C03774,1,0,1,1,108.58,108.58,2016-07-14 21:44:33,2016-07-14 21:44:33
C03775,9,9,0,0,22.691111111111113,48.91,2016-08-07 16:14:47,2016-12-08 00:26:12
C03776,6,0,6,1,50.629999999999995,107.98,2016-08-05 01:20:33,2016-11-13 05:24:19
C03777,8,0,8,2,158.8825,280.0,2016-08-19 18:32:24,2016-10-23 00:11:08
C03778,216,132,84,42,218.0712037037037,2594.99,2016-07-05 00:48:27,2016-12-31 12:19:13
C03779,1,0,1,1,91.98,91.98,2016-10-24 22:23:42,2016-10-24 22:23:42
C03780,5,0,5,1,135.29000000000002,367.88,2016-08-21 23:01:45,2016-12-24 00:53:43
C03781,1,1,0,0,40.6,40.6,2016-11-01 01:29:54,2016-11-01 01:29:54
C03782,18,0,18,1,138.01222222222225,265.96,2016-07-18 20:55:51,2016-12-27 21:43:17
C03783,67,0,67,23,74.85805970149254,475.0,2016-07-03 22:39:13,2016-12-22 19:30:52
C03784,3,3,0,2,149.97666666666666,199.93,2016-07-22 15:22:34,2016-12-31 03:53:31
C03785,15,6,9,3,82.52666666666667,260.02,2016-07-06 02:07:06,2016-12-26 23:44:33
C03786,158,1,157,18,155.3643670886076,1374.93,2016-07-03 04:29:57,2016-12-27 20:17:09
C03787,29,5,24,2,143.33689655172412,335.04,2016-07-02 20:18:02,2016-12-18 18:21:22
C03788,5,1,4,1,33.501999999999995,49.95,2016-08-18 16:01:18,2016-10-05 20:08:28
C03789,11,1,10,1,325.8290909090909,1036.54,2016-07-07 04:55:46,2016-12-19 20:27:15
C03790,1,0,1,1,553.95,553.95,2016-09-15 20:10:16,2016-09-15 20:10:16
C03791,2,0,2,1,84.53,91.97,2016-11-06 14:11:04,2016-12-08 15:27:33
C03792,5,5,0,4,79.988,100.04,2016-07-14 01:52:24,2016-12-03 00:29:38
C03793,2,0,2,2,469.54999999999995,798.05,2016-07-27 17:41:16,2016-08-24 18:46:50
C03794,1,0,1,1,486.88,486.88,2016-11-14 21:00:02,2016-11-14 21:00:02
C03795,3,0,3,1,15.976666666666667,16.02,2016-11-06 19:28:58,2016-12-27 22:01:58
C03796,13,12,1,1,63.99846153846154,158.41,2016-07-08 20:25:27,2016-08-21 01:17:49
C03797,23,3,20,2,113.00826086956522,495.07,2016-07-04 17:36:53,2016-12-17 16:38:11
C03798,2,2,0,0,30.545,38.52,2016-09-07 05:51:24,2016-12-18 22:26:36
C03799,1,0,1,1,554.03,554.03,2016-09-01 20:04:18,2016-09-01 20:04:18
C03800,2,0,2,1,34.980000000000004,35.01,2016-09-22 22:06:16,2016-09-22 22:26:54
C03801,1,0,1,1,269.97,269.97,2016-12-24 11:16:02,2016-12-24 11:16:02
C03802,25,1,24,4,133.6108,554.08,2016-07-07 03:21:04,2016-12-31 18:13:06
C03803,86,14,72,6,199.861511627907,2007.91,2016-07-11 05:35:26,2016-12-26 22:12:48
C03804,4,4,0,2,57.515,100.09,2016-07-09 00:11:11,2016-10-18 00:56:17
C03805,3,3,0,2,750.07,1000.09,2016-09-06 22:15:26,2016-09-28 21:15:57
C03806,2,0,2,2,231.565,321.06,2016-07-18 04:23:48,2016-09-05 19:21:38
C03807,1,0,1,1,226.0,226.0,2016-07-13 15:29:07,2016-07-13 15:29:07
C03808,7,2,5,1,54.69571428571429,91.97,2016-07-12 03:01:21,2016-08-21 19:37:00
C03809,1,1,0,0,21.87,21.87,2016-09-15 23:32:11,2016-09-15 23:32:11
C03810,1,1,0,1,100.09,100.09,2016-07-20 01:29:12,2016-07-20 01:29:12
C03811,1,1,0,0,53.36,53.36,2016-10-31 17:30:11,2016-10-31 17:30:11
C03812,4,0,4,1,600.735,2074.3,2016-09-15 17:26:05,2016-12-29 21:00:16
C03813,8,0,8,2,95.43125,334.95,2016-07-03 13:33:33,2016-11-27 18:51:32
C03814,28,4,24,13,212.37678571428572,1784.48,2016-07-05 17:56:16,2016-12-25 19:56:59
C03815,1,1,0,0,78.44,78.44,2016-12-14 00:53:20,2016-12-14 00:53:20
C03816,1,1,0,0,42.24,42.24,2016-09-05 15:17:31,2016-09-05 15:17:31
C03817,12,2,10,2,350.8141666666667,1472.9,2016-07-10 06:06:03,2016-11-25 03:28:12
C03818,1,0,1,1,33.96,33.96,2016-09-22 03:20:54,2016-09-22 03:20:54
C03819,1,0,1,1,108.04,108.04,2016-07-26 16:51:42,2016-07-26 16:51:42
C03820,2,0,2,1,46.7,48.94,2016-12-07 13:56:30,2016-12-07 14:08:04
C03821,3,0,3,2,1628.8233333333335,2161.09,2016-07-09 16:23:39,2016-07-11 19:20:28
C03822,2,2,0,0,172.72,172.77,2016-08-28 19:11:21,2016-08-30 18:59:38
C03823,3,3,0,0,42.68,42.72,2016-08-05 06:43:17,2016-08-05 07:01:24
C03824,1,1,0,0,37.37,37.37,2016-08-09 05:12:14,2016-08-09 05:12:14
C03825,3,3,0,0,26.456666666666667,51.41,2016-07-24 05:20:32,2016-12-12 21:45:40
C03826,2,2,0,2,55.03,60.07,2016-07-12 03:46:57,2016-07-14 19:55:57
C03827,1,1,0,1,50.06,50.06,2016-07-28 22:06:33,2016-07-28 22:06:33
C03828,2,2,0,1,36.05,52.04,2016-07-24 14:59:11,2016-12-15 00:15:04
C03829,8,8,0,1,34.31375,130.15,2016-08-30 05:04:45,2016-11-28 00:49:12
C03830,1,1,0,1,100.08,100.08,2016-12-18 15:20:43,2016-12-18 15:20:43
C03831,5,5,0,0,86.612,196.12,2016-08-05 17:50:48,2016-12-09 20:46:16
C03832,2,0,2,1,548.97,740.99,2016-07-21 19:22:32,2016-10-27 18:17:43
C03833,1,1,0,1,100.09,100.09,2016-07-27 23:29:30,2016-07-27 23:29:30
C03834,5,5,0,0,59.45,73.74,2016-10-11 20:08:55,2016-12-03 14:47:48
C03835,1,0,1,1,58.92,58.92,2016-12-09 22:08:51,2016-12-09 22:08:51
C03836,2,0,2,1,133.9,159.94,2016-09-10 16:29:08,2016-09-10 16:37:48
C03837,8,0,8,1,294.2625,553.94,2016-09-01 15:44:01,2016-11-24 23:27:37
C03838,29,29,0,11,218.97103448275863,900.07,2016-07-10 20:19:17,2016-12-13 00:41:16
C03839,60,9,51,6,177.21683333333334,1265.41,2016-07-02 18:43:16,2016-12-30 11:24:50
C03840,29,1,28,1,88.0,964.96,2016-07-04 23:42:08,2016-12-31 17:55:05
C03841,18,18,0,2,35.63944444444444,65.99,2016-07-14 00:05:50,2016-12-10 23:17:53
C03842,11,0,11,1,83.22363636363637,108.04,2016-07-03 21:46:04,2016-12-09 02:29:07
C03843,21,21,0,11,212.14000000000001,500.07,2016-07-04 22:04:42,2016-12-10 14:31:46
C03844,30,22,8,3,42.38766666666667,200.02,2016-07-16 14:04:50,2016-12-14 17:52:21
C03845,3,3,0,0,7.946666666666666,19.41,2016-07-27 16:40:52,2016-08-29 22:16:28
C03846,1,1,0,1,149.94,149.94,2016-07-29 15:29:07,2016-07-29 15:29:07
C03847,5,0,5,1,80.506,225.95,2016-07-02 00:20:40,2016-12-21 20:54:31
C03848,9,9,0,3,277.77555555555557,1000.04,2016-08-18 16:43:17,2016-12-21 20:42:25
C03849,1,0,1,1,108.53,108.53,2016-10-22 17:05:39,2016-10-22 17:05:39
C03850,3,0,3,1,125.30666666666667,209.93,2016-09-28 22:08:42,2016-12-18 19:45:55
C03851,506,5,501,22,91.63671936758894,624.19,2016-07-02 02:46:46,2016-12-28 14:28:25
C03852,2,0,2,1,138.51,159.97,2016-08-07 16:38:26,2016-09-26 19:02:39
C03853,38,6,32,3,173.96157894736842,1104.06,2016-07-06 00:10:28,2016-12-31 19:43:24
C03854,1,1,0,1,49.95,49.95,2016-07-25 23:33:25,2016-07-25 23:33:25
C03855,1,1,0,0,73.81,73.81,2016-11-19 23:52:19,2016-11-19 23:52:19
C03856,104,66,38,11,283.4831730769231,2547.54,2016-07-06 19:41:21,2016-12-31 14:31:15
C03857,1,0,1,1,303.95,303.95,2016-10-15 21:21:47,2016-10-15 21:21:47
C03858,43,2,41,10,97.68837209302326,554.05,2016-07-02 07:13:23,2016-12-20 06:23:14
C03859,2,2,0,0,154.21,182.24,2016-10-21 21:48:30,2016-10-21 21:59:22
C03860,1,1,0,0,47.16,47.16,2016-10-12 18:23:38,2016-10-12 18:23:38
C03861,1,0,1,1,427.08,427.08,2016-11-25 14:16:28,2016-11-25 14:16:28
C03862,1,0,1,1,289.98,289.98,2016-07-03 05:15:10,2016-07-03 05:15:10
C03863,1,1,0,1,200.04,200.04,2016-08-18 17:36:58,2016-08-18 17:36:58
C03864,53,3,50,2,62.801886792452834,149.95,2016-07-11 21:59:44,2016-12-19 02:03:32
C03865,2,2,0,1,34.94,39.93,2016-07-25 14:38:38,2016-09-08 22:37:43
C03866,1,0,1,1,76.99,76.99,2016-09-03 01:41:50,2016-09-03 01:41:50
C03867,1,1,0,1,39.99,39.99,2016-07-03 06:33:23,2016-07-03 06:33:23
C03868,1,0,1,1,279.94,279.94,2016-12-05 23:03:22,2016-12-05 23:03:22
C03869,1,0,1,1,844.9,844.9,2016-09-06 23:11:44,2016-09-06 23:11:44
C03870,4,0,4,1,166.7,214.88,2016-07-15 22:22:47,2016-11-14 21:30:22
C03871,8,8,0,5,150.0225,300.09,2016-07-09 01:44:22,2016-12-22 17:29:43
C03872,23,21,2,14,339.24434782608694,800.03,2016-07-09 18:53:33,2016-11-21 22:25:25
C03873,3,0,3,1,205.41333333333333,274.07,2016-08-30 23:42:00,2016-08-31 03:13:16
C03874,2,0,2,1,87.755,92.07,2016-08-24 20:08:33,2016-08-25 17:10:59
C03875,1,0,1,1,354.96,354.96,2016-10-24 00:30:40,2016-10-24 00:30:40
C03876,1,0,1,1,57.96,57.96,2016-07-17 05:30:42,2016-07-17 05:30:42
C03877,5,0,5,1,77.95,107.96,2016-07-11 21:40:38,2016-08-29 01:18:23
C03878,7,7,0,7,115.72285714285714,250.03,2016-07-12 15:41:40,2016-08-26 18:19:49
C03879,8,0,8,2,80.57875,214.08,2016-08-26 19:45:50,2016-11-22 15:59:50
C03880,73,4,69,1,280.741095890411,1486.51,2016-07-04 00:48:44,2016-12-31 21:24:48
C03881,27,11,16,2,274.76148148148144,1165.01,2016-07-09 16:27:58,2016-12-28 00:50:08
C03882,2,2,0,1,150.0,200.04,2016-07-13 20:07:02,2016-07-19 15:36:16
C03883,1,1,0,1,40.01,40.01,2016-07-02 06:30:53,2016-07-02 06:30:53
C03884,7,0,7,2,47.425714285714285,60.09,2016-10-06 20:58:58,2016-10-25 20:32:39
C03885,21,19,2,4,317.5495238095238,1560.36,2016-07-09 19:30:25,2016-12-14 23:13:18
C03886,1,0,1,1,58.97,58.97,2016-10-23 21:46:22,2016-10-23 21:46:22
C03887,2,0,2,1,79.965,82.97,2016-08-14 00:10:11,2016-08-29 16:56:58
C03888,2,2,0,0,14.825,22.2,2016-07-20 20:06:15,2016-09-27 00:49:41
C03889,4,1,3,2,41.9625,48.98,2016-07-11 00:35:28,2016-12-08 15:31:46
C03890,5,5,0,0,34.964,78.86,2016-07-08 15:54:19,2016-09-23 16:25:03
C03891,1,1,0,0,21.35,21.35,2016-12-22 13:47:00,2016-12-22 13:47:00
C03892,8,2,6,4,220.62125,524.87,2016-07-14 15:57:06,2016-11-27 20:49:40
C03893,60,0,60,1,85.77683333333333,1651.08,2016-07-06 15:07:20,2016-12-31 00:23:47
C03894,2,0,2,2,77.97,96.92,2016-07-13 18:12:20,2016-11-27 21:30:45
C03895,1,1,0,0,43.2,43.2,2016-08-16 22:44:04,2016-08-16 22:44:04
C03896,5,0,5,1,142.65,280.07,2016-07-15 02:12:18,2016-09-05 17:37:24
C03897,1,0,1,1,117.02,117.02,2016-07-31 18:13:18,2016-07-31 18:13:18
C03898,24,2,22,2,97.13333333333333,226.04,2016-07-12 02:57:18,2016-12-02 21:29:10
C03899,7,0,7,1,111.37285714285714,312.0,2016-09-10 20:26:05,2016-11-23 22:32:16
C03900,7,7,0,0,43.14857142857143,55.29,2016-08-11 22:04:09,2016-10-14 16:58:54
C03901,5,0,5,2,52.367999999999995,91.99,2016-07-29 16:41:49,2016-09-27 17:40:31
C03902,11,1,10,1,91.33,213.91,2016-07-06 17:17:12,2016-12-24 14:27:23
C03903,2,0,2,1,445.03999999999996,445.05,2016-07-13 18:06:31,2016-07-13 18:19:10
C03904,15,4,11,7,132.18733333333333,335.03,2016-07-15 19:39:44,2016-12-21 22:12:30
C03905,3,0,3,2,144.83666666666667,334.96,2016-08-30 00:21:57,2016-09-09 01:48:36
C03906,18,10,8,7,383.92722222222227,1329.92,2016-07-13 13:14:57,2016-12-24 03:55:07
C03907,1,1,0,0,69.9,69.9,2016-10-05 05:58:42,2016-10-05 05:58:42
C03908,14,0,14,1,382.1878571428571,2294.92,2016-07-08 05:55:49,2016-12-31 20:58:07
C03909,5,0,5,1,359.414,554.07,2016-08-08 22:31:11,2016-12-24 13:10:37
C03910,34,0,34,1,39.457941176470584,107.9,2016-07-03 05:34:53,2016-12-24 14:26:15
C03911,2,0,2,2,333.99,373.02,2016-07-12 16:57:31,2016-07-31 16:23:24
C03912,9,0,9,1,200.03555555555556,210.58,2016-07-13 01:50:39,2016-12-21 03:15:24
C03913,10,3,7,6,206.581,772.15,2016-07-05 06:34:07,2016-11-20 18:48:28
C03914,1,1,0,1,149.91,149.91,2016-07-09 23:12:47,2016-07-09 23:12:47
C03915,3,3,0,0,37.47,51.3,2016-08-30 16:46:45,2016-09-15 23:52:24
C03916,6,0,6,1,135.145,225.92,2016-08-20 15:17:33,2016-09-29 22:59:39
C03917,13,1,12,1,103.53999999999999,300.0,2016-07-03 22:41:52,2016-12-19 06:43:07
C03918,5,3,2,1,188.94400000000002,335.0,2016-07-15 01:50:11,2016-10-22 13:02:25
C03919,1,1,0,1,50.02,50.02,2016-08-06 17:10:11,2016-08-06 17:10:11
C03920,1,0,1,1,44.97,44.97,2016-12-19 23:41:14,2016-12-19 23:41:14
C03921,7,0,7,2,200.66142857142856,445.09,2016-08-22 18:57:59,2016-12-14 20:54:00
C03922,21,0,21,1,73.46190476190476,171.09,2016-07-25 15:03:46,2016-12-03 21:53:44
C03923,4,0,4,1,368.05,1278.45,2016-07-16 20:09:41,2016-11-12 15:13:16
C03924,10,0,10,1,162.31400000000002,241.9,2016-07-23 17:16:20,2016-12-30 14:52:42
C03925,19,0,19,3,206.75842105263158,553.92,2016-07-04 21:40:51,2016-09-29 19:15:28
C03926,6,1,5,1,181.41666666666666,403.91,2016-07-14 14:03:52,2016-12-14 21:44:48
C03927,1,1,0,0,168.87,168.87,2016-12-22 22:38:56,2016-12-22 22:38:56
C03928,2,0,2,1,451.965,553.91,2016-10-31 19:57:33,2016-12-03 03:15:06
C03929,21,1,20,1,90.92238095238095,249.98,2016-07-29 02:16:00,2016-12-20 15:03:12
C03930,8,0,8,1,153.4575,160.02,2016-07-26 08:39:25,2016-12-22 20:15:40
C03931,6,0,6,2,199.31833333333336,326.98,2016-09-14 19:10:53,2016-09-19 18:06:05
C03932,1,1,0,1,250.07,250.07,2016-12-25 18:24:24,2016-12-25 18:24:24
C03933,314,57,257,36,198.12996815286624,1650.94,2016-07-02 22:14:48,2016-12-30 20:28:11
C03934,1,0,1,1,48.96,48.96,2016-07-19 15:25:30,2016-07-19 15:25:30
C03935,6,1,5,1,40.195,54.48,2016-08-05 19:55:18,2016-12-05 16:13:39
C03936,3,3,0,0,31.2,42.37,2016-08-02 02:22:41,2016-08-02 05:02:18
C03937,9,0,9,1,357.35555555555555,1396.26,2016-07-10 17:38:48,2016-10-30 23:46:32
C03938,44,44,0,0,52.53840909090909,166.46,2016-07-22 00:42:55,2016-12-28 22:48:51
C03939,1,0,1,1,352.97,352.97,2016-07-10 19:23:25,2016-07-10 19:23:25
C03940,7,0,7,2,65.04428571428572,107.88,2016-08-13 06:35:15,2016-12-12 19:59:55
C03941,66,3,63,2,91.41954545454546,411.97,2016-07-03 13:33:37,2016-12-23 00:43:48
C03942,7,7,0,1,300.0214285714286,300.09,2016-11-10 18:55:45,2016-11-10 21:14:27
C03943,18,1,17,1,158.5961111111111,1104.08,2016-07-08 19:45:32,2016-12-23 18:03:23
C03944,2,0,2,2,283.04,527.09,2016-07-17 20:51:50,2016-09-09 19:46:14
C03945,26,1,25,6,194.27423076923077,445.06,2016-07-05 03:06:27,2016-12-26 17:32:09
C03946,13,1,12,1,145.92615384615385,435.01,2016-07-08 00:49:39,2016-12-10 15:23:57
C03947,4,4,0,3,116.2425,125.04,2016-07-18 17:25:03,2016-12-07 22:08:30
C03948,1,0,1,1,210.95,210.95,2016-09-09 21:50:05,2016-09-09 21:50:05
C03949,2,1,1,1,73.945,99.95,2016-07-18 15:23:38,2016-10-13 01:27:50
C03950,22,6,16,8,233.32454545454547,500.02,2016-07-20 20:54:50,2016-11-05 12:35:33
C03951,1,1,0,1,40.03,40.03,2016-07-28 01:59:58,2016-07-28 01:59:58
C03952,1,1,0,1,74.96,74.96,2016-07-28 21:13:14,2016-07-28 21:13:14
C03953,1,0,1,1,334.96,334.96,2016-10-21 21:47:57,2016-10-21 21:47:57
C03954,3,3,0,0,57.54,81.39,2016-07-19 03:30:21,2016-11-25 19:05:56
C03955,4,4,0,1,88.63499999999999,160.97,2016-07-06 04:34:36,2016-07-06 05:23:32
C03956,1,1,0,0,22.6,22.6,2016-09-01 17:12:07,2016-09-01 17:12:07
C03957,3,3,0,2,133.33,150.07,2016-08-21 19:55:22,2016-10-24 10:52:22
C03958,1,1,0,1,124.99,124.99,2016-10-26 16:36:59,2016-10-26 16:36:59
C03959,18,1,17,5,58.04277777777778,159.99,2016-07-05 01:25:30,2016-12-06 11:54:23
C03960,3,3,0,3,116.70333333333333,199.99,2016-08-06 15:19:51,2016-11-07 20:22:35
C03961,1,0,1,1,19.48,19.48,2016-11-04 08:04:39,2016-11-04 08:04:39
C03962,2,0,2,1,1359.5700000000002,1359.63,2016-10-20 19:30:58,2016-10-20 20:58:26
C03963,1,0,1,1,29.05,29.05,2016-10-15 11:05:17,2016-10-15 11:05:17
C03964,8,0,8,2,38.56375,49.0,2016-07-09 12:52:51,2016-12-24 12:46:00
C03965,1,1,0,1,200.03,200.03,2016-07-07 13:19:26,2016-07-07 13:19:26
C03966,1,0,1,1,47.88,47.88,2016-11-10 22:27:15,2016-11-10 22:27:15
C03967,321,7,314,7,136.8653894080997,2161.02,2016-07-03 05:14:31,2016-12-28 21:59:12
C03968,3,3,0,2,46.669999999999995,74.97,2016-07-23 18:47:05,2016-11-18 12:36:52
C03969,7,1,6,1,43.114285714285714,100.09,2016-07-05 01:27:53,2016-08-16 15:24:55
C03970,2,0,2,1,37.72,44.52,2016-08-21 01:37:48,2016-09-02 23:31:47
C03971,1,1,0,1,449.91,449.91,2016-08-07 17:24:53,2016-08-07 17:24:53
C03972,46,0,46,1,98.35043478260869,394.87,2016-07-05 20:53:39,2016-12-28 21:47:19
C03973,1,1,0,1,199.93,199.93,2016-08-05 16:58:11,2016-08-05 16:58:11
C03974,21,1,20,1,193.28619047619046,944.89,2016-07-12 14:32:59,2016-12-10 13:59:50
C03975,14,14,0,8,171.41857142857143,299.97,2016-07-16 23:22:37,2016-10-25 22:10:08
C03976,4,0,4,1,213.5475,510.07,2016-07-25 19:29:55,2016-09-13 01:13:53
C03977,87,6,81,4,206.39609195402298,2427.9,2016-07-05 01:59:07,2016-12-20 16:27:57
C03978,2,0,2,1,76.005,113.01,2016-09-21 17:55:29,2016-09-22 05:14:42
C03979,13,0,13,4,38.62461538461538,76.0,2016-07-14 15:32:04,2016-12-14 18:50:24
C03980,34,0,34,2,115.26970588235294,625.03,2016-07-09 06:15:22,2016-12-30 21:13:07
C03981,12,1,11,1,218.95333333333335,411.86,2016-07-09 15:21:36,2016-12-25 16:15:46
C03982,1,0,1,1,71.99,71.99,2016-08-07 19:29:24,2016-08-07 19:29:24
C03983,18,1,17,1,98.63,444.95,2016-09-22 19:51:30,2016-12-30 18:02:43
C03984,3,1,2,1,52.24333333333333,58.95,2016-08-20 18:03:15,2016-10-22 17:32:02
C03985,3,2,1,1,60.699999999999996,82.06,2016-10-02 19:02:15,2016-12-12 21:33:37
C03986,23,3,20,3,137.26913043478262,445.01,2016-07-07 16:39:25,2016-12-13 00:26:17
C03987,1,0,1,1,116.93,116.93,2016-12-29 16:11:19,2016-12-29 16:11:19
C03988,2,1,1,1,738.485,1226.88,2016-07-27 16:36:30,2016-09-25 22:18:26
C03989,1,1,0,0,43.23,43.23,2016-08-06 01:42:26,2016-08-06 01:42:26
C03990,29,0,29,1,138.75034482758622,411.96,2016-07-08 21:49:04,2016-12-29 13:43:56
C03991,47,2,45,2,84.57872340425531,250.09,2016-07-09 20:29:41,2016-12-25 19:30:09
C03992,228,51,177,16,215.86763157894737,2387.45,2016-07-06 16:44:30,2016-12-29 18:33:11
C03993,2,0,2,1,68.055,97.02,2016-11-03 17:56:08,2016-12-15 13:30:27
C03994,2,2,0,0,39.040000000000006,44.02,2016-10-15 00:39:17,2016-11-30 02:29:52
C03995,3,3,0,1,91.72333333333331,100.07,2016-07-31 16:24:40,2016-11-16 18:23:47
C03996,1,1,0,1,500.05,500.05,2016-07-13 15:15:32,2016-07-13 15:15:32
C03997,8,8,0,3,156.2525,499.91,2016-08-23 17:48:40,2016-12-31 19:52:27
C03998,1,1,0,1,199.99,199.99,2016-08-13 22:11:30,2016-08-13 22:11:30
C03999,105,29,76,18,228.34438095238096,2594.86,2016-07-04 03:23:34,2016-12-31 13:27:09
C04000,4,1,3,1,135.97750000000002,367.04,2016-07-15 17:01:31,2016-12-02 19:35:12
C04001,1,1,0,1,49.93,49.93,2016-07-26 01:04:50,2016-07-26 01:04:50
C04002,5,0,5,1,135.292,375.44,2016-08-10 21:32:49,2016-10-03 21:35:41
C04003,1,1,0,1,50.04,50.04,2016-08-05 18:09:20,2016-08-05 18:09:20
C04004,34,34,0,3,44.86764705882353,136.89,2016-07-03 04:26:37,2016-12-26 15:01:09
C04005,2,2,0,2,50.03,50.09,2016-10-30 19:31:37,2016-11-20 16:55:05
C04006,3,1,2,2,78.62666666666667,99.96,2016-07-28 14:54:08,2016-10-20 16:10:00
C04007,153,11,142,7,139.76169934640524,445.01,2016-07-03 04:16:19,2016-12-31 00:07:41
C04008,3,0,3,2,123.00999999999999,211.01,2016-10-04 18:57:01,2016-11-18 18:13:53
C04009,2,0,2,1,219.47,334.99,2016-07-27 00:48:32,2016-12-01 16:05:29
C04010,19,19,0,8,170.94157894736844,500.04,2016-07-18 15:01:19,2016-12-18 17:55:55
C04011,1,0,1,1,29.09,29.09,2016-12-14 19:55:56,2016-12-14 19:55:56
C04012,1,0,1,1,56.5,56.5,2016-10-03 16:11:15,2016-10-03 16:11:15
C04013,7,2,5,4,330.44,702.39,2016-07-23 01:41:50,2016-12-12 15:15:06
