device_profile_id,device_type,device_info,os,browser,screen,txn_count,customer_count,card_count,specificity
DP-16cd8bd056508173,mobile,iOS Device,iOS 11.0.0,mobile safari generic,2732x2048,2,2,2,0.5
DP-16d3b1637d86b069,desktop,Windows,Windows 10,firefox 59.0,1600x900,36,25,25,0.04
DP-16d43a5d89f63554,mobile,SM-T560NU Build/NMF26X,Android 7.1.1,chrome generic for android,1280x800,1,1,1,1.0
DP-16d46d6a363ad4cd,mobile,F5321 Build/34.3.A.0.238,,chrome 65.0 for android,,7,4,4,0.25
DP-16d89efa59e240c5,desktop,rv:58.0,Mac OS X 10.13,firefox 58.0,2560x1600,11,9,9,0.1111111111111111
DP-16d9858696cb7b2f,mobile,SM-J700M Build/MMB29K,,chrome 61.0 for android,,10,6,6,0.16666666666666666
DP-16da1698de8aeded,mobile,D5316 Build/19.4.A.0.182,,chrome 55.0 for android,,1,1,1,1.0
DP-16dbcd3954243dde,mobile,VK810,Android 5.0.2,chrome 62.0 for android,1920x1200,1,1,1,1.0
DP-16dc18bde669ca60,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03,,chrome 65.0 for android,,24,13,13,0.07692307692307693
DP-16e5011d8423f5ea,desktop,Windows,Windows 7,,1440x900,2,2,2,0.5
DP-16e57a072f4a6611,mobile,,Linux,samsung browser 6.2,,2,2,2,0.5
DP-16f4a4853bb0b690,mobile,SAMSUNG SM-G935P Build/NRD90M,,samsung browser 6.4,,1,1,1,1.0
DP-16f6b8602eebffc7,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2208x1242,167,101,101,0.009900990099009901
DP-16fbc9c75de6fffd,mobile,F5121 Build/34.3.A.0.228,,chrome 62.0 for android,,13,9,9,0.1111111111111111
DP-17079181b354845c,mobile,SAMSUNG SM-J530GM Build/NRD90M,,samsung browser generic,,1,1,1,1.0
DP-1707a985b95fdf0b,mobile,SM-G800F Build/KOT49H,,chrome 62.0 for android,,2,1,1,1.0
DP-1707b21b0ba313d6,mobile,Ilium X210 Build/LMY47I,,chrome 49.0 for android,,2,1,1,1.0
DP-171327ad7e722240,mobile,SM-J111M Build/LMY47V,,chrome 65.0 for android,,8,4,4,0.25
DP-1716c5c964df9dbe,mobile,SM-G550T Build/MMB29K,,chrome 55.0 for android,,2,2,2,0.5
DP-171e6a55875e4593,desktop,,,safari,,1,1,1,1.0
DP-171fed2af898e967,desktop,,Linux,chrome 65.0,,4,4,4,0.25
DP-17251075f6c49496,mobile,SM-G930F Build/MMB29K,,chrome 65.0 for android,,1,1,1,1.0
DP-172521a0daa86bee,desktop,Windows,Windows 8.1,chrome 63.0,3200x1800,8,5,5,0.2
DP-172867813e6762fb,desktop,Windows,Windows 7,firefox 59.0,1366x767,2,2,2,0.5
DP-172d5ca9e3716e49,mobile,MHA-L29 Build/HUAWEIMHA-L29,Android 8.0.0,chrome 66.0 for android,1920x1080,2,2,2,0.5
DP-1731b477f672b48a,mobile,SM-J327V Build/NRD90M,Android 7.0,chrome 61.0 for android,1280x720,1,1,1,1.0
DP-17333fe2e73840e0,desktop,Windows,Windows 10,chrome 62.0,1152x648,1,1,1,1.0
DP-173d674b6c78a876,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1600x1200,6,6,6,0.16666666666666666
DP-174364930fd55916,mobile,SM-N910C Build/MMB29K,,chrome 63.0 for android,,2,2,2,0.5
DP-1747004ac001e691,mobile,HUAWEI,,chrome 64.0 for android,,8,7,7,0.14285714285714285
DP-1753d503f558ad01,mobile,VS987 Build/NRD90U,Android 7.0,android webview 4.0,2560x1440,1,1,1,1.0
DP-1761a7e962ba19d6,mobile,LG-H420 Build/LRX21Y,,chrome 64.0 for android,,2,2,2,0.5
DP-176c5c6b04d1b173,mobile,SM-G530M,,chrome 64.0 for android,,2,2,2,0.5
DP-1774abbd395eb3a3,mobile,VS990 Build/MRA58K,Android 6.0,chrome 63.0 for android,2560x1440,3,3,3,0.3333333333333333
DP-1775060f8576b06a,mobile,Lenovo TB3-710F Build/LRX21M,,chrome 62.0 for android,,2,1,1,1.0
DP-177aec51e7936baa,desktop,Windows,Windows 10,firefox 58.0,1920x1200,2,2,2,0.5
DP-177f517cafa54dca,mobile,SM-N920T Build/NRD90M,Android 7.0,chrome generic for android,,3,2,2,0.5
DP-17802c19fc40d1d7,desktop,,Linux,chrome 59.0,1366x768,3,3,3,0.3333333333333333
DP-178a9309a03b55a8,mobile,SM-A520W Build/NRD90M,Android 7.0,chrome 65.0 for android,1920x1080,3,2,2,0.5
DP-178f1ea6a8c8f5ac,mobile,SM-G950U Build/R16NW,Android 8.0.0,chrome generic for android,1480x720,1,1,1,1.0
DP-179825b95b836790,desktop,MacOS,Mac OS X 10_13_2,chrome 66.0,5120x2880,1,1,1,1.0
DP-1799cbc30c814cfc,mobile,SAMSUNG-SM-G930A Build/NRD90M,,chrome 65.0 for android,,10,2,2,0.5
DP-1799ecfa1ea3fe55,mobile,SM-J710MN Build/NRD90M,,chrome 65.0 for android,,1,1,1,1.0
DP-179b4cecd20fd389,mobile,VS996,Android 7.1.2,chrome 63.0 for android,2880x1440,1,1,1,1.0
DP-179fc95a0f99c938,desktop,MacOS,Mac OS X 10_12_6,safari 11.0,1600x900,1,1,1,1.0
DP-17a32434d88650a5,mobile,BBB100-1,Android 7.1.1,chrome 64.0 for android,,1,1,1,1.0
DP-17a4ccea777979bc,mobile,SM-A520W Build/NRD90M,,chrome 63.0 for android,,5,2,2,0.5
DP-17a70a3c99ddd71b,desktop,MacOS,Mac OS X 10_13_1,chrome 63.0,1680x1050,2,2,2,0.5
DP-17b37a1e00ac35e7,mobile,SM-G920T Build/NRD90M,Android 7.0,chrome 62.0 for android,2560x1440,3,3,3,0.3333333333333333
DP-17b3daa202c30e43,desktop,MacOS,Mac OS X 10_13_1,chrome 65.0,2560x1600,5,3,3,0.3333333333333333
DP-17bc3f3dee327991,mobile,,Android,chrome 62.0,960x540,2,2,2,0.5
DP-17c1abf151d6a600,mobile,SM-G925I,,chrome 51.0 for android,,1,1,1,1.0
DP-17c24478fccab967,mobile,KYY22,,chrome 63.0 for android,,1,1,1,1.0
DP-17c29f9053f87b1d,desktop,MacOS,Mac OS X 10_13_3,chrome 63.0,5120x2880,2,2,2,0.5
DP-17c6283da90b7fd9,mobile,Blade L2 Plus Build/KOT49H,,chrome 63.0 for android,,8,5,5,0.2
DP-17cd6127fc1a587a,desktop,Windows,Windows 10,edge 16.0,1599x900,5,5,5,0.2
DP-17d4c1a5fd1f73a1,mobile,Dream,,chrome 65.0 for android,,4,3,3,0.3333333333333333
DP-17d73258e470f7f8,mobile,SM-G930T Build/NRD90M,Android 7.0,chrome 64.0 for android,1920x1080,5,5,5,0.2
DP-17d90e4c3deb25e8,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,1334x750,385,196,196,0.00510204081632653
DP-17db3aa64549a226,desktop,MacOS,Mac OS X 10_13_3,chrome 63.0,1280x800,3,3,3,0.3333333333333333
DP-17ddd28aa9717152,desktop,rv:59.0,Mac OS X 10.13,firefox 59.0,1280x800,6,3,3,0.3333333333333333
DP-17e389fb3c1e17fd,mobile,ALP-L09 Build/HUAWEIALP-L09S,,samsung browser 6.4,,1,1,1,1.0
DP-17ebdafdf9ed6a74,mobile,BLADE V8 Build/NRD90M,,chrome 64.0 for android,,5,3,3,0.3333333333333333
DP-17ef6461650f1814,mobile,K10,,android webview 4.0,,1,1,1,1.0
DP-17fd7beb72e09371,desktop,Windows,Windows 7,chrome 64.0,,21,16,16,0.0625
DP-18036cde3d296acc,mobile,Ilium X510 Build/MRA58K,,chrome 55.0 for android,,2,1,1,1.0
DP-18062a14196e9bc8,desktop,rv:57.0,Windows 7,firefox 57.0,1360x768,1,1,1,1.0
DP-1809787de453cdfe,mobile,LG-K530 Build/MMB29M,,chrome 64.0 for android,,13,7,7,0.14285714285714285
DP-1811a39991f4398d,mobile,SM-G950U Build/R16NW,,chrome 66.0 for android,,4,4,4,0.25
DP-1827e6e4ba3056d3,mobile,ZTE BLADE A6 Build/NMF26F,,chrome 58.0 for android,,1,1,1,1.0
DP-182db7b715f20d42,desktop,Windows,Windows 8.1,chrome 63.0,2560x1440,2,2,2,0.5
DP-183efca38ff7c210,mobile,SAMSUNG SM-G930A Build/NRD90M,Android 7.0,samsung browser 6.2,2560x1440,1,1,1,1.0
DP-184b068452429b08,mobile,Pixel XL Build/OPM1.171019.016,Android 8.1.0,chrome 65.0 for android,2562x1442,1,1,1,1.0
DP-184dee2c0666fb9e,mobile,D6503,,chrome generic for android,,1,1,1,1.0
DP-18572be57624ea31,mobile,WAS-LX3 Build/HUAWEIWAS-LX3,,other,,2,1,1,1.0
DP-185fb08fb845a300,mobile,MotoE2(4G-LTE,,chrome 66.0 for android,,3,2,2,0.5
DP-186248b92e159df7,desktop,MacOS,Mac OS X 10_11_6,chrome 64.0,2560x1440,4,3,3,0.3333333333333333
DP-1872195bb5c89efb,mobile,iOS Device,iOS,chrome 62.0 for ios,2048x1536,1,1,1,1.0
DP-187e10baf4a53465,desktop,Windows,Windows 7,chrome 59.0,1920x1200,1,1,1,1.0
DP-187e5f7403ee7c0c,desktop,MacOS,Mac OS X 10_12_3,safari generic,2880x1800,9,8,8,0.125
DP-187fd899f311286b,mobile,LG-K240 Build/MXB48T,,chrome 58.0 for android,,1,1,1,1.0
DP-1881d008978ed238,mobile,F3113 Build/33.2.A.3.81,,chrome 62.0 for android,,1,1,1,1.0
DP-188454c7a3b45470,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,1440x803,1,1,1,1.0
DP-1890ee7d0c1f30a8,mobile,LG-H850 Build/MMB29M,,chrome 65.0 for android,,1,1,1,1.0
DP-189ec8412a882926,mobile,iOS Device,iOS 10.2.0,mobile safari 10.0,2732x2048,2,2,2,0.5
DP-18a3bae5c3d20b42,mobile,Moto C Build/NRD90M.054,,chrome 63.0 for android,,3,3,3,0.3333333333333333
DP-18a7aaf8959a5730,desktop,MacOS,Mac OS X 10_9_5,chrome 56.0,2880x1800,1,1,1,1.0
DP-18b1d7ca471642e2,desktop,Windows,Windows 7,chrome generic,1280x1024,20,16,16,0.0625
DP-18bd10698e0b509b,mobile,XT1710-02 Build/NDSS26.118-23-19-6,,chrome 66.0 for android,,4,2,2,0.5
DP-18c4793552b0ed8e,mobile,E2306 Build/26.3.A.1.33,,chrome 63.0 for android,,2,2,2,0.5
DP-18cadbb002c9a2a3,desktop,Windows,Windows 7,chrome 55.0,1600x900,2,2,2,0.5
DP-18d555972d82491e,desktop,MacOS,Mac OS X 10_12_4,chrome 63.0,1440x900,3,3,3,0.3333333333333333
DP-18f46e051d08b6f4,mobile,KFSUWI Build/LVY48F,Android 5.1.1,chrome 66.0 for android,1920x1200,2,2,2,0.5
DP-18fb0c0f6e13415d,mobile,A574BL Build/NMF26F,Android 7.1.1,chrome 64.0 for android,855x480,5,3,3,0.3333333333333333
DP-18fbad35d2e755f6,desktop,,func,safari generic,2560x1600,1,1,1,1.0
DP-1905e2ff2abcbdd9,mobile,MotoE2 Build/LPCS23.13-56-5,,chrome 62.0 for android,,1,1,1,1.0
DP-19077164fbe27c64,desktop,,Linux,chrome 59.0,1920x1080,16,3,3,0.3333333333333333
DP-191b1e5639ab3b68,mobile,iOS Device,iOS 11.2.1,google search application 49.0,2436x1125,1,1,1,1.0
DP-191c680fbc33c272,mobile,Moto C Plus Build/NRD90M.05.034,,chrome 64.0 for android,,6,4,4,0.25
DP-191d50eb8082326b,mobile,GT-I8190L Build/JZO54K,,chrome 61.0 for android,,1,1,1,1.0
DP-19252f6cd228d9f0,mobile,LG-H840 Build/MMB29M,,chrome 63.0 for android,,5,5,5,0.2
DP-19303f1754c2f0a9,mobile,iOS Device,iOS 11.3.0,mobile safari generic,2208x1242,248,128,128,0.0078125
DP-1930c53cc2890d0a,mobile,SM-G920W8,,chrome 66.0 for android,,1,1,1,1.0
DP-1936cad110c5206e,mobile,CHC-U03 Build/HuaweiCHC-U03,,chrome 61.0 for android,,1,1,1,1.0
DP-193ca992556fd564,desktop,Windows,Windows XP,firefox 52.0,1440x900,2,2,2,0.5
DP-194349a20c81328b,desktop,Windows,Windows 10,chrome 65.0,3840x1600,1,1,1,1.0
DP-1944ab99ba6017e0,mobile,LG-K420,,chrome 59.0 for android,,2,1,1,1.0
DP-194ad111d8364ad8,mobile,Hisense F20 Build/MMB29M,,chrome 64.0 for android,,12,5,5,0.2
DP-194ecf737a4a1ad8,mobile,SM-N920C Build/NRD90M,,chrome 65.0 for android,,1,1,1,1.0
DP-195d86af667286b2,desktop,,Linux,chrome generic,1366x768,4,1,1,1.0
DP-195f78fb4ddb9776,mobile,SAMSUNG SM-G950F Build/NRD90M,,samsung browser 5.4,,1,1,1,1.0
DP-196ab62f16ae31a5,mobile,SM-P355M Build/MMB29M,,chrome 65.0 for android,,6,1,1,1.0
DP-197bbcf019ce7dbb,mobile,iOS Device,iOS 11.2.0,mobile safari 11.0,2208x1242,202,121,121,0.008264462809917356
DP-1987a3b0552c2fde,mobile,GT-S7390,,chrome 58.0 for android,,1,1,1,1.0
DP-1989b65516ba1fe5,mobile,Y635-L03 Build/HuaweiY635-L03,,chrome 65.0 for android,,5,4,4,0.25
DP-198babaf342cdbaa,mobile,SM-G928V Build/MMB29K,Android 6.0.1,chrome 56.0 for android,2562x1442,1,1,1,1.0
DP-198e4a2d9779b6c6,mobile,4027A Build/KOT49H,,chrome 54.0 for android,,1,1,1,1.0
DP-198f8f8fe439a9e7,desktop,MacOS,Mac OS X 10_11_6,chrome 55.0,2880x1800,1,1,1,1.0
DP-199a1eb7019be9cd,mobile,SM-J320V Build/MMB29M,Android 6.0.1,chrome 62.0 for android,1280x720,1,1,1,1.0
DP-19a56b6689a5a03f,mobile,SAMSUNG-SM-J727A Build/NRD90M,Android 7.0,chrome 63.0 for android,1280x720,2,2,2,0.5
DP-19ae40c767824a57,mobile,Moto C Build/NRD90M.070,,chrome 65.0 for android,,2,1,1,1.0
DP-19b3960795e54575,desktop,D2306,,chrome generic,,1,1,1,1.0
DP-19c078bf1087e23b,mobile,es-us,,other,,4,3,3,0.3333333333333333
DP-19c13dad988deb8a,desktop,MacOS,Mac OS X 10_7_5,safari generic,1280x800,6,4,4,0.25
DP-19c33d13569b1258,mobile,LG-H870 Build/NRD90U,,chrome generic for android,,11,8,8,0.125
DP-19cb99e1133e8d5e,desktop,MacOS,Mac,chrome 65.0,1920x1200,1,1,1,1.0
DP-19cd21bb62b2fe61,desktop,Windows,Windows 10,chrome 66.0,1280x800,4,4,4,0.25
DP-19d264d7575de8d4,mobile,SM-A500M Build/LRX22G,,chrome 63.0 for android,,10,8,8,0.125
DP-19dc06df9e46f67c,desktop,Windows,Windows 10,chrome 56.0,1920x1080,3,3,3,0.3333333333333333
DP-19de0f044c693ba3,mobile,6045I Build/LRX22G,,chrome 63.0 for android,,1,1,1,1.0
DP-19e4414d317023ce,mobile,,Android,chrome 60.0,855x480,6,2,2,0.5
DP-19ec19e7ff11f66e,mobile,F3213 Build/36.0.A.2.146,,chrome 63.0 for android,,5,4,4,0.25
DP-19f6252f51f2a5e6,desktop,Windows,Windows 7,chrome 62.0,1280x1024,119,79,79,0.012658227848101266
DP-1a1450836153c242,desktop,MacOS,Mac OS X 10_11_6,chrome 60.0,1920x1200,1,1,1,1.0
DP-1a1bd8ab6ece0efb,mobile,SM-G935V Build/NRD90M,Android 7.0,chrome 61.0 for android,1920x1080,1,1,1,1.0
DP-1a1cc80de287adf4,mobile,5080A Build/MRA58K,,chrome 61.0 for android,,3,2,2,0.5
DP-1a2bcb01e59498f7,desktop,rv:57.0,Windows 8,firefox 57.0,1920x1080,1,1,1,1.0
DP-1a314585d256d2e7,desktop,Windows,Windows 10,chrome 62.0,1920x1200,27,25,25,0.04
DP-1a3208e974e62c13,mobile,Moto E (4) Plus Build/NMA26.42-69,,chrome generic,,151,32,32,0.03125
DP-1a3237ddb02412ee,desktop,Windows,Windows 10,firefox 60.0,3840x2160,2,1,1,1.0
DP-1a3a6546bf6e4718,mobile,HUAWEI Y360-U23 Build/HUAWEIY360-U23,,chrome,,2,2,2,0.5
DP-1a3b4f7a461448de,mobile,SM-G920V,,chrome 63.0 for android,,1,1,1,1.0
DP-1a46e4581f022650,mobile,LG-D850,,chrome 64.0 for android,,1,1,1,1.0
DP-1a4b63698147176d,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23,,chrome 63.0 for android,,44,22,22,0.045454545454545456
DP-1a539b1d5a1ffa4f,desktop,Windows,Windows 7,chrome 64.0,1280x800,12,7,7,0.14285714285714285
DP-1a66ad0d63d7d665,mobile,5080A Build/MRA58K,,chrome generic for android,,14,5,5,0.2
DP-1a6b5eb558976302,mobile,SM-G355M Build/KOT49H,,chrome 58.0 for android,,1,1,1,1.0
DP-1a6e7e2d794d6273,desktop,rv:57.0,Windows 10,firefox,,3,3,3,0.3333333333333333
DP-1a7031036cd87140,mobile,GT-N5110 Build/JDQ39,,chrome 66.0 for android,,1,1,1,1.0
DP-1a75ad7c14e19f05,mobile,SAMSUNG-SM-G900A Build/KOT49H,,chrome 65.0 for android,,2,2,2,0.5
DP-1a7922da9c9b74f4,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 64.0 for android,2961x1442,7,6,6,0.16666666666666666
DP-1a7d254fd93adb40,desktop,rv:57.0,Windows 7,firefox 57.0,1440x900,3,3,3,0.3333333333333333
DP-1a833915938acb25,desktop,MacOS,Mac OS X 10_13_3,safari generic,3360x2100,25,20,20,0.05
DP-1a997f590289f13e,mobile,VS995 Build/NRD90M,Android 7.0,chrome 63.0 for android,2560x1440,14,9,9,0.1111111111111111
DP-1aa04ca8af913d27,desktop,MacOS,Mac OS X 10_11_6,chrome 66.0,2560x1080,2,1,1,1.0
DP-1ab24c1cf5c439b5,mobile,S471,,android webview 4.0,,1,1,1,1.0
DP-1ab6e23f63e725f9,mobile,SM-T817V Build/NRD90M,Android 7.0,chrome generic for android,2048x1536,1,1,1,1.0
DP-1ab84d7bf60fc876,desktop,Windows,Windows 7,firefox 52.0,1920x1080,6,6,6,0.16666666666666666
DP-1ab86022fb0083f7,desktop,Windows,Windows 10,chrome 66.0,2112x1188,1,1,1,1.0
DP-1ac2602e329eb3d8,mobile,LG-H870 Build/NRD90U,,chrome 63.0 for android,,16,8,8,0.125
DP-1ac36f4fd9e619a0,mobile,SAMSUNG,Android 6.0.1,samsung browser 6.2,1280x720,6,6,6,0.16666666666666666
DP-1ac4751dad76355d,desktop,Windows,Windows 10,chrome 66.0,1920x1200,14,11,11,0.09090909090909091
DP-1ac64cc0cadad75d,mobile,Ilium X210 Build/LMY47I,,chrome 46.0 for android,,5,2,2,0.5
DP-1aca7bee52994f89,mobile,LG-X230 Build/MRA58K,,chrome 64.0 for android,,21,11,11,0.09090909090909091
DP-1ad095777ed5036c,desktop,Windows,Windows 7,chrome 55.0,1280x1024,1,1,1,1.0
DP-1ad1d5d97b17199c,mobile,MotoG3-TE Build/MPD24.65-33,,chrome 66.0 for android,,5,1,1,1.0
DP-1ad2b0910d1b6365,mobile,LGLS665 Build/LMY47V,Android 5.1.1,chrome 61.0 for android,855x480,4,2,2,0.5
DP-1ad45246968b639c,mobile,LG-X180g Build/LMY47I,,chrome 65.0 for android,,14,11,11,0.09090909090909091
DP-1adea5a867b53b62,mobile,Z970,Android,chrome 56.0 for android,1280x720,1,1,1,1.0
DP-1ae32182f734e84c,desktop,Windows,Windows 7,chrome 62.0,3441x1440,1,1,1,1.0
DP-1ae78d01961c8d50,mobile,Hisense U963 Build/MRA58K,,chrome 63.0 for android,,5,4,4,0.25
DP-1af9a5620754567f,desktop,rv:11.0,,ie 11.0 for desktop,,1255,480,480,0.0020833333333333333
DP-1afa69227b7363d9,mobile,iOS Device,iOS 10.2.1,mobile safari 10.0,2208x1242,24,20,20,0.05
DP-1b0042c73580366b,mobile,SM-G532M Build/MMB29T,,Samsung/SM-G532M,,113,28,28,0.03571428571428571
DP-1b011916b5d6a1c3,mobile,C2104,,chrome 60.0 for android,,1,1,1,1.0
DP-1b041a273e345183,mobile,SM-J327P Build/MMB29M,Android 6.0.1,chrome 63.0 for android,1280x720,11,6,6,0.16666666666666666
DP-1b04254a704b397d,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2048x1536,117,73,73,0.0136986301369863
DP-1b07572281af8216,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536,265,163,163,0.006134969325153374
DP-1b089a798dd98e02,desktop,Windows,Windows 8.1,chrome 63.0,1280x1024,14,13,13,0.07692307692307693
DP-1b0bea43919698a7,mobile,LG-D680 Build/KOT49I,,chrome 66.0 for android,,2,2,2,0.5
DP-1b0c6d696276cf83,mobile,SM-G530H Build/LRX22G,,chrome 62.0 for android,,9,6,6,0.16666666666666666
DP-1b0d8c0583c0d51b,mobile,E5306 Build/27.3.A.0.129,,chrome 65.0 for android,,5,3,3,0.3333333333333333
DP-1b13b91441338446,desktop,MacOS,Mac OS X 10_13_1,safari generic,2048x1280,2,1,1,1.0
DP-1b14750ea65dc4cf,mobile,Redmi,,chrome 66.0 for android,,2,2,2,0.5
DP-1b15b2657704a281,desktop,MacOS,Mac OS X 10_11_6,chrome 62.0,,1,1,1,1.0
DP-1b1da7f25efd9663,mobile,SM-T580 Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1200,2,2,2,0.5
DP-1b1e7669a746cdd5,mobile,Blade A460 Build/LMY47O,,chrome 64.0 for android,,1,1,1,1.0
DP-1b27711b0e640205,mobile,SM-T580 Build/NRD90M,Android 7.0,chrome 65.0 for android,1920x1200,4,4,4,0.25
DP-1b2d28105805af68,desktop,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1200,2,2,2,0.5
DP-1b2f475acd7a8805,mobile,SM-G935V Build/NRD90M,Android 7.0,chrome 66.0 for android,1280x720,1,1,1,1.0
DP-1b3881731ea8f136,desktop,Windows,Windows 7,chrome 62.0,2049x1152,1,1,1,1.0
DP-1b4b1ea4625801e3,mobile,Moto Z2 Play Build/NPSS26.118-19-11,,chrome generic for android,,1,1,1,1.0
DP-1b590968abfc1bf9,desktop,MacOS,Mac OS X 10_13_3,chrome 65.0,5120x2880,3,3,3,0.3333333333333333
DP-1b6713c054ec3c89,desktop,Windows,Windows 8.1,chrome 64.0,1280x720,2,1,1,1.0
DP-1b6db90399fbcb0f,mobile,SAMSUNG SM-T587P Build/NRD90M,Android 7.0,samsung browser generic,1920x1200,3,1,1,1.0
DP-1b6e6057a9e09e80,desktop,Windows,Windows 10,chrome 63.0,1280x720,8,8,8,0.125
DP-1b718f394b9b32ba,mobile,LG-D855 Build/LRX21R,,chrome 60.0 for android,,1,1,1,1.0
DP-1b739c7394aea297,desktop,Windows,Windows 10,edge 14.0,1680x1050,6,6,6,0.16666666666666666
DP-1b7be2645d1b2476,desktop,MacOS,Mac OS X 10_12_3,chrome 62.0,1440x900,10,9,9,0.1111111111111111
DP-1b7c22c7200a724b,desktop,rv:57.0,Mac OS X 10.13,firefox 57.0,1366x768,9,5,5,0.2
DP-1b817f1dfc7f4320,mobile,XT1068,,chrome 64.0 for android,,1,1,1,1.0
DP-1b82cf9b4438684c,mobile,SM-N910C Build/MMB29K,,chrome 65.0 for android,,2,2,2,0.5
DP-1b8d58e6d8df522f,mobile,BLADE A602 Build/MRA58K,,chrome 62.0 for android,,1,1,1,1.0
DP-1b9c71974bab7152,mobile,SM-G928V Build/NRD90M,Android 7.0,chrome 63.0 for android,,8,7,7,0.14285714285714285
DP-1ba3da5bd1a69586,mobile,Z983 Build/NMF26F,Android 7.1.1,chrome 62.0 for android,1920x1080,1,1,1,1.0
DP-1bae16c7ec57c26a,mobile,F3113 Build/33.2.A.3.81,,chrome 63.0 for android,,3,3,3,0.3333333333333333
DP-1bbe55c4ff2f0637,desktop,MacOS,Mac OS X 10_12_6,safari generic,1360x768,3,2,2,0.5
DP-1bbf321bd7f148d1,desktop,Windows,Windows XP,chrome 49.0,1920x1080,5,5,5,0.2
DP-1bc2755dc1e56a4b,mobile,GT-P5210 Build/KOT49H,Android 4.4.2,chrome 63.0 for android,1280x800,1,1,1,1.0
DP-1bc6bffb19ea6e7f,mobile,5080A Build/MRA58K,,chrome 63.0 for android,,8,5,5,0.2
DP-1bceb3ae020085cb,mobile,SM-A310F Build/NRD90M,,chrome 65.0 for android,,8,5,5,0.2
DP-1bd1fdee8eab62ae,mobile,Redmi 4A Build/MMB29M,,chrome 54.0 for android,,1,1,1,1.0
DP-1bd224a2eda7ba2b,mobile,XT1003,,chrome 63.0 for android,,1,1,1,1.0
DP-1bddae21c7f129d7,mobile,SM-G950U Build/NRD90M,Android 7.0,chrome 58.0 for android,2220x1080,2,1,1,1.0
DP-1be000190b6673a6,desktop,MacOS,Mac OS X 10_13_1,chrome 64.0,2880x1800,3,3,3,0.3333333333333333
DP-1be5a4c04c52e7bb,mobile,Moto G (4) Build/NPJS25.93-14-8,,chrome generic,,5,5,5,0.2
DP-1bed0f7bcf1dee2d,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,1360x768,2,2,2,0.5
DP-1bee986b1b7b15fa,mobile,ALTER,,chrome 63.0 for android,,1,1,1,1.0
DP-1bfabc125bcbe749,mobile,SM-T820 Build/NRD90M,Android 7.0,chrome generic for android,,1,1,1,1.0
DP-1bfe6b1bb7b3cb55,desktop,Windows,Windows 10,chrome 65.0,3200x1800,9,6,6,0.16666666666666666
DP-1c01fd9b010c86d4,mobile,SM-J500FN Build/MMB29M,,chrome 65.0 for android,,1,1,1,1.0
DP-1c058a363e7ff3a7,desktop,MacOS,Mac OS X 10_8_5,chrome 49.0,1680x1050,3,3,3,0.3333333333333333
DP-1c0c529c7b6e89f1,mobile,SM-G355M Build/KOT49H,,chrome 54.0 for android,,1,1,1,1.0
DP-1c0ec6c7a033ce17,desktop,MacOS,Mac OS X 10_11_6,safari 10.0,1920x1080,3,1,1,1.0
DP-1c0f92ea704ef36d,desktop,MacOS,Mac OS X 10_11_6,chrome 61.0,2560x1600,16,14,14,0.07142857142857142
DP-1c1f551bf198384a,mobile,Moto G (5) Build/NPPS25.137-15-11,,chrome 65.0 for android,,1,1,1,1.0
DP-1c2c39e7925dd929,mobile,BBA100-1,Android 6.0.1,chrome 63.0 for android,2562x1442,1,1,1,1.0
DP-1c387e0ee57522e4,desktop,rv:58.0,Windows 7,firefox 58.0,1920x1080,1,1,1,1.0
DP-1c38a2a143e73e13,mobile,SM-T560 Build/KTU84P,,chrome 62.0 for android,,6,5,5,0.2
DP-1c3f7d1859632998,mobile,iOS Device,iOS 11.1.2,mobile safari 9.0,1136x640,1,1,1,1.0
DP-1c4352894411c9f1,desktop,MacOS,Mac OS X 10_12_1,safari 10.0,1280x800,1,1,1,1.0
DP-1c51f3b19f2bc501,mobile,LAVA_A3,,chrome 63.0 for android,,1,1,1,1.0
DP-1c539f73c1f2c9b4,desktop,MacOS,Mac OS X 10_9_5,chrome 62.0,2560x1440,1,1,1,1.0
DP-1c58582b9bf7a63d,mobile,XT1032 Build/LPBS23.13-56-2,,chrome 54.0 for android,,1,1,1,1.0
DP-1c5871a888e87a44,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,3838x2158,1,1,1,1.0
DP-1c655089f7997dce,mobile,G3123 Build/40.0.A.6.189,,chrome 66.0 for android,,2,2,2,0.5
DP-1c84e69eca75978b,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,2961x1442,19,11,11,0.09090909090909091
DP-1c88b0ef3c9a60dd,desktop,MALC,Windows 7,ie 11.0 for desktop,1366x768,1,1,1,1.0
DP-1c8c9edfb69230c6,mobile,Nexus,Android 8.1.0,chrome generic for android,2562x1442,1,1,1,1.0
