card_id,card1_num,customer_id
C04124-K1,15854,C04124
C04125-K2,21477,C04125
C04126-K1,23155,C04126
C04127-K1,14086,C04127
C04128-K1,17146,C04128
C04129-K1,23502,C04129
C04130-K1,18035,C04130
C04131-K1,17987,C04131
C04132-K1,20744,C04132
C04133-K1,14313,C04133
C04134-K1,10098,C04134
C04135-K1,21564,C04135
C04136-K1,11184,C04136
C04137-K1,16694,C04137
C04138-K1,18071,C04138
C04139-K1,16360,C04139
C04140-K1,14223,C04140
C04141-K1,11961,C04141
C04142-K1,16747,C04142
C04143-K1,20394,C04143
C04144-K1,22591,C04144
C04145-K1,21679,C04145
C04146-K1,18808,C04146
C04147-K1,18357,C04147
C04148-K1,19076,C04148
C04149-K1,19389,C04149
C04150-K1,21197,C04150
C04151-K1,15804,C04151
C04152-K1,12892,C04152
C04153-K1,10937,C04153
C04154-K1,17673,C04154
C04155-K1,21857,C04155
C04156-K1,22724,C04156
C04157-K1,13209,C04157
C04158-K1,13976,C04158
C04159-K1,10837,C04159
C04160-K1,11568,C04160
C04161-K1,12428,C04161
C04162-K1,13865,C04162
C04163-K1,23487,C04163
C04164-K1,18982,C04164
C04165-K1,23182,C04165
C04166-K1,23226,C04166
C04167-K1,16984,C04167
C04168-K1,13155,C04168
C04169-K1,18798,C04169
C04170-K1,21903,C04170
C04171-K1,17577,C04171
C04172-K2,10779,C04172
C04173-K1,13762,C04173
C04174-K1,15088,C04174
C04175-K1,20320,C04175
C04176-K1,17781,C04176
C04177-K1,12819,C04177
C04178-K1,12855,C04178
C04179-K1,20765,C04179
C04180-K1,11069,C04180
C04181-K1,21238,C04181
C04182-K1,14179,C04182
C04183-K1,13945,C04183
C04184-K1,18811,C04184
C04185-K2,13370,C04185
C04186-K1,11534,C04186
C04187-K1,16170,C04187
C04188-K1,20728,C04188
C04189-K1,18672,C04189
C04190-K1,13125,C04190
C04191-K1,14381,C04191
C04192-K1,18451,C04192
C04193-K1,18595,C04193
C04194-K1,10610,C04194
C04195-K1,17382,C04195
C04196-K2,12840,C04196
C04197-K1,17941,C04197
C04198-K1,20854,C04198
C04199-K1,12872,C04199
C04200-K1,10957,C04200
C04201-K1,18244,C04201
C04202-K1,14868,C04202
C04203-K1,12914,C04203
C04204-K1,13763,C04204
C04205-K1,10042,C04205
C04206-K1,14870,C04206
C04207-K1,22375,C04207
C04208-K1,11575,C04208
C04209-K1,17209,C04209
C04210-K1,11755,C04210
C04211-K1,11273,C04211
C04212-K1,22651,C04212
C04213-K1,21893,C04213
C04214-K1,15286,C04214
C04215-K1,11752,C04215
C04216-K1,22483,C04216
C04217-K1,23452,C04217
C04218-K1,18292,C04218
C04219-K1,17839,C04219
C04220-K1,13112,C04220
C04221-K1,11226,C04221
C04222-K1,10783,C04222
C04223-K1,14418,C04223
C04224-K1,10787,C04224
C04225-K1,21933,C04225
C04226-K1,14552,C04226
C04227-K1,12055,C04227
C04228-K1,16347,C04228
C04229-K1,13491,C04229
C04230-K1,23071,C04230
C04231-K1,21048,C04231
C04232-K1,15788,C04232
C04233-K1,15661,C04233
C04234-K1,23436,C04234
C04235-K1,10784,C04235
C04236-K1,11559,C04236
C04237-K1,13931,C04237
C04238-K1,22305,C04238
C04239-K1,11212,C04239
C04240-K1,21486,C04240
C04241-K1,19619,C04241
C04242-K1,11985,C04242
C04243-K1,13547,C04243
C04244-K1,17250,C04244
C04245-K1,16134,C04245
C04246-K1,22708,C04246
C04247-K1,11396,C04247
C04248-K2,20671,C04248
C04249-K1,11067,C04249
C04250-K1,23058,C04250
C04251-K1,15737,C04251
C04252-K1,15614,C04252
C04253-K1,14929,C04253
C04254-K1,10497,C04254
C04255-K1,14954,C04255
C04256-K1,18840,C04256
C04257-K1,10953,C04257
C04258-K1,21471,C04258
C04259-K1,23328,C04259
C04260-K1,23055,C04260
C04261-K1,20251,C04261
C04262-K1,22119,C04262
C04263-K1,11150,C04263
C04264-K1,22212,C04264
C04265-K1,22635,C04265
C04266-K1,19065,C04266
C04267-K1,12127,C04267
C04268-K1,19548,C04268
C04269-K1,16788,C04269
C04270-K1,21593,C04270
C04271-K1,18133,C04271
C04272-K1,15824,C04272
C04273-K1,21165,C04273
C04274-K1,21645,C04274
C04275-K1,10966,C04275
C04276-K1,20526,C04276
C04277-K1,12904,C04277
C04278-K1,13820,C04278
C04279-K1,11692,C04279
C04280-K1,12202,C04280
C04281-K1,13510,C04281
C04282-K1,22525,C04282
C04283-K1,17880,C04283
C04284-K1,21120,C04284
C04285-K1,15053,C04285
C04286-K1,19001,C04286
C04287-K1,17823,C04287
C04288-K1,14008,C04288
C04289-K1,20764,C04289
C04290-K1,17659,C04290
C04291-K1,21958,C04291
C04292-K1,22503,C04292
C04293-K1,14235,C04293
C04294-K1,12712,C04294
C04295-K1,12101,C04295
C04296-K1,17859,C04296
C04297-K1,16434,C04297
C04298-K1,14108,C04298
C04299-K1,16638,C04299
C04300-K1,22666,C04300
C04301-K1,18189,C04301
C04302-K1,22163,C04302
C04303-K1,18123,C04303
C04304-K1,17744,C04304
C04305-K1,14261,C04305
C04306-K1,16370,C04306
C04307-K1,13106,C04307
C04308-K1,22565,C04308
C04309-K1,16892,C04309
C04310-K1,11319,C04310
C04311-K1,18378,C04311
C04312-K1,23414,C04312
C04313-K1,12600,C04313
C04314-K1,14588,C04314
C04315-K1,19923,C04315
C04316-K1,14829,C04316
C04317-K1,16530,C04317
C04318-K1,17095,C04318
C04319-K1,23538,C04319
C04320-K1,19225,C04320
C04321-K1,17911,C04321
C04322-K1,18415,C04322
C04323-K1,11674,C04323
C04324-K1,17440,C04324
C04325-K1,22206,C04325
C04326-K1,14733,C04326
C04327-K1,19137,C04327
C04328-K1,21671,C04328
C04329-K1,21261,C04329
C04330-K1,15149,C04330
C04331-K1,11306,C04331
C04332-K1,12033,C04332
C04333-K1,18826,C04333
C04334-K1,10752,C04334
C04335-K1,15282,C04335
C04336-K1,10536,C04336
C04337-K1,10358,C04337
C04338-K1,16990,C04338
C04339-K1,19090,C04339
C04340-K1,13023,C04340
C04341-K1,14715,C04341
C04342-K1,20204,C04342
C04343-K1,20643,C04343
C04344-K1,10193,C04344
C04345-K1,13635,C04345
C04346-K2,20121,C04346
C04347-K1,11416,C04347
C04348-K1,22883,C04348
C04349-K1,16235,C04349
C04350-K1,12633,C04350
C04351-K1,23290,C04351
C04352-K1,13505,C04352
C04353-K1,18030,C04353
C04354-K1,23357,C04354
C04355-K1,21044,C04355
C04356-K1,13998,C04356
C04357-K1,11441,C04357
C04358-K1,17373,C04358
C04359-K1,11933,C04359
C04360-K1,17396,C04360
C04361-K2,20009,C04361
C04362-K1,10710,C04362
C04363-K1,11207,C04363
C04364-K1,19689,C04364
C04365-K1,17613,C04365
C04366-K1,13981,C04366
C04367-K1,10589,C04367
C04368-K1,20136,C04368
C04369-K1,15671,C04369
C04370-K1,11748,C04370
C04371-K1,15003,C04371
C04372-K1,10614,C04372
C04373-K1,15413,C04373
C04374-K1,12954,C04374
C04375-K1,13131,C04375
C04376-K1,16895,C04376
C04377-K1,15572,C04377
C04378-K1,20718,C04378
C04379-K1,15444,C04379
C04380-K1,14648,C04380
C04381-K1,14060,C04381
C04382-K1,17547,C04382
C04383-K1,21874,C04383
C04384-K1,17776,C04384
C04385-K1,19936,C04385
C04386-K1,22564,C04386
C04387-K1,11310,C04387
C04388-K1,22160,C04388
C04389-K1,18848,C04389
C04390-K1,15283,C04390
C04391-K1,13913,C04391
C04392-K1,18313,C04392
C04393-K1,22220,C04393
C04394-K1,17351,C04394
C04395-K1,19084,C04395
C04396-K1,12829,C04396
C04397-K1,13418,C04397
C04398-K1,14630,C04398
C04399-K1,14427,C04399
C04400-K1,22019,C04400
C04401-K1,12416,C04401
C04402-K1,23094,C04402
C04403-K1,22612,C04403
C04404-K1,19987,C04404
C04405-K1,22746,C04405
C04406-K1,22411,C04406
C04407-K1,16426,C04407
C04408-K1,21393,C04408
C04409-K1,15875,C04409
C04410-K1,11665,C04410
C04411-K1,21412,C04411
C04412-K1,18037,C04412
C04413-K1,22014,C04413
C04414-K1,19503,C04414
C04415-K1,10054,C04415
C04416-K1,12759,C04416
C04417-K1,15751,C04417
C04418-K1,21877,C04418
C04419-K1,12889,C04419
C04420-K1,22193,C04420
C04421-K1,12299,C04421
C04422-K1,20878,C04422
C04423-K1,14943,C04423
C04424-K1,19086,C04424
C04425-K1,12617,C04425
C04426-K1,14185,C04426
C04427-K1,16129,C04427
C04428-K1,16509,C04428
C04429-K1,12772,C04429
C04430-K1,20341,C04430
C04431-K1,16566,C04431
C04432-K1,18041,C04432
C04433-K1,19759,C04433
C04434-K1,11796,C04434
C04435-K1,23170,C04435
C04436-K1,21646,C04436
C04437-K1,18196,C04437
C04438-K1,19696,C04438
C04439-K1,10941,C04439
C04440-K1,16748,C04440
C04441-K1,10630,C04441
C04442-K1,11254,C04442
C04443-K1,15934,C04443
C04444-K1,13720,C04444
C04445-K1,17540,C04445
C04446-K1,21995,C04446
C04447-K1,22155,C04447
C04448-K1,10898,C04448
C04449-K1,17582,C04449
C04450-K1,19314,C04450
C04451-K1,17954,C04451
C04452-K1,11652,C04452
C04453-K1,16659,C04453
C04454-K1,20554,C04454
C04455-K1,14632,C04455
C04456-K1,11032,C04456
C04457-K1,10758,C04457
C04458-K1,11733,C04458
C04459-K1,19757,C04459
C04460-K1,16231,C04460
C04461-K1,20802,C04461
C04462-K1,18790,C04462
C04463-K1,20667,C04463
C04464-K1,22952,C04464
C04465-K1,14361,C04465
C04466-K1,18068,C04466
C04467-K1,20238,C04467
C04468-K1,15002,C04468
C04469-K1,18641,C04469
C04470-K1,15464,C04470
C04471-K1,21982,C04471
C04472-K1,10163,C04472
C04473-K1,16518,C04473
C04474-K1,10573,C04474
C04475-K1,20128,C04475
C04476-K1,14996,C04476
C04477-K1,16810,C04477
C04478-K1,11395,C04478
C04479-K1,16393,C04479
C04480-K1,20409,C04480
C04481-K1,17388,C04481
C04482-K1,18658,C04482
C04483-K1,16932,C04483
C04484-K1,13032,C04484
C04485-K1,14635,C04485
C04486-K1,10354,C04486
C04487-K1,15993,C04487
C04488-K1,13694,C04488
C04489-K1,13895,C04489
C04490-K1,22567,C04490
C04491-K1,20832,C04491
C04492-K1,12210,C04492
C04493-K1,22108,C04493
C04494-K1,14839,C04494
C04495-K1,11176,C04495
C04496-K1,19962,C04496
C04497-K1,13467,C04497
C04498-K1,21575,C04498
C04499-K1,11309,C04499
C04500-K1,11462,C04500
C04501-K1,16158,C04501
C04502-K1,10041,C04502
C04503-K1,22685,C04503
C04504-K1,15299,C04504
C04505-K1,10131,C04505
C04506-K1,14797,C04506
C04507-K1,12650,C04507
C04508-K1,15710,C04508
C04509-K1,10390,C04509
C04510-K1,15221,C04510
C04511-K1,17226,C04511
C04512-K1,18878,C04512
C04513-K1,12578,C04513
C04514-K1,14760,C04514
C04515-K1,17852,C04515
C04516-K1,19138,C04516
C04517-K1,14204,C04517
C04518-K1,20008,C04518
C04519-K1,16687,C04519
C04520-K1,15265,C04520
C04521-K1,18178,C04521
C04522-K1,13311,C04522
C04523-K1,13345,C04523
C04524-K1,14604,C04524
C04525-K1,20268,C04525
C04526-K1,16860,C04526
C04527-K1,21756,C04527
C04528-K1,23084,C04528
C04529-K1,19529,C04529
C04530-K1,15404,C04530
C04531-K1,14664,C04531
C04532-K1,11877,C04532
C04533-K1,19773,C04533
C04534-K1,19553,C04534
C04535-K1,10216,C04535
C04536-K1,21942,C04536
C04537-K1,11948,C04537
C04538-K1,15769,C04538
C04539-K1,17913,C04539
C04540-K1,20885,C04540
C04541-K1,21024,C04541
C04542-K1,22534,C04542
C04543-K1,22924,C04543
C04544-K1,11641,C04544
C04545-K1,14767,C04545
C04546-K1,10470,C04546
C04547-K1,10946,C04547
C04548-K1,16035,C04548
C04549-K1,17772,C04549
C04550-K1,23329,C04550
C04551-K1,17129,C04551
C04552-K1,14368,C04552
C04553-K1,13740,C04553
C04554-K1,17563,C04554
C04555-K1,17670,C04555
C04556-K1,17723,C04556
C04557-K1,13873,C04557
C04558-K1,20152,C04558
C04559-K1,17751,C04559
C04560-K1,13892,C04560
C04561-K1,12582,C04561
C04562-K1,15183,C04562
C04563-K1,15124,C04563
C04564-K1,16120,C04564
C04565-K1,15184,C04565
C04566-K1,13634,C04566
C04567-K1,10300,C04567
C04568-K1,17288,C04568
C04569-K1,20600,C04569
C04570-K1,20749,C04570
C04571-K2,12193,C04571
C04572-K1,12858,C04572
C04573-K1,21968,C04573
C04574-K1,17460,C04574
C04575-K1,22077,C04575
C04576-K1,15062,C04576
C04577-K1,18166,C04577
C04578-K1,22682,C04578
C04579-K1,13860,C04579
C04580-K1,20040,C04580
C04581-K1,17955,C04581
C04582-K1,17185,C04582
C04583-K1,11050,C04583
C04584-K1,17919,C04584
C04585-K1,17088,C04585
C04586-K1,11398,C04586
C04587-K1,15681,C04587
C04588-K1,19521,C04588
C04589-K1,10704,C04589
C04590-K1,21246,C04590
C04591-K1,18098,C04591
C04592-K1,17035,C04592
C04593-K1,16825,C04593
C04594-K1,19508,C04594
C04595-K1,19877,C04595
C04596-K1,22751,C04596
C04597-K2,22904,C04597
C04598-K1,20041,C04598
C04599-K1,16585,C04599
C04600-K1,14704,C04600
C04601-K2,17164,C04601
C04602-K1,13647,C04602
C04603-K1,14539,C04603
C04604-K1,18142,C04604
C04605-K1,19419,C04605
C04606-K1,10137,C04606
C04607-K1,16977,C04607
C04608-K1,17471,C04608
C04609-K1,15206,C04609
C04610-K1,12756,C04610
C04611-K1,16373,C04611
C04612-K1,11071,C04612
C04613-K1,13699,C04613
C04614-K1,22054,C04614
C04615-K1,19613,C04615
C04616-K1,17256,C04616
C04617-K1,13941,C04617
C04618-K1,21002,C04618
C04619-K1,10365,C04619
C04620-K1,23016,C04620
C04621-K1,17607,C04621
C04622-K1,12770,C04622
C04623-K1,21203,C04623
C04624-K1,18487,C04624
C04625-K1,11457,C04625
C04626-K1,19311,C04626
C04627-K1,16015,C04627
C04628-K1,17332,C04628
C04629-K1,13501,C04629
C04630-K1,12162,C04630
C04631-K1,11053,C04631
C04632-K1,10664,C04632
C04633-K1,19657,C04633
C04634-K1,15016,C04634
C04635-K1,18452,C04635
C04636-K1,17097,C04636
C04637-K1,18513,C04637
C04638-K1,20237,C04638
C04639-K1,13091,C04639
C04640-K1,11408,C04640
C04641-K1,20658,C04641
C04642-K1,18376,C04642
C04643-K1,22996,C04643
C04644-K1,20959,C04644
C04645-K1,21350,C04645
C04646-K1,10827,C04646
C04647-K1,22164,C04647
C04648-K1,20593,C04648
C04649-K1,21924,C04649
C04650-K1,20543,C04650
C04651-K1,19487,C04651
C04652-K1,15693,C04652
C04653-K1,10379,C04653
C04654-K1,21378,C04654
C04655-K1,22692,C04655
C04656-K1,11316,C04656
C04657-K1,16065,C04657
C04658-K1,22947,C04658
C04659-K1,23505,C04659
C04660-K1,20952,C04660
C04661-K1,22135,C04661
C04662-K1,16459,C04662
C04663-K1,20027,C04663
C04664-K1,17066,C04664
C04665-K1,16629,C04665
C04666-K1,16352,C04666
C04667-K1,10153,C04667
C04668-K1,15443,C04668
C04669-K1,14497,C04669
C04670-K1,20960,C04670
C04671-K1,10906,C04671
C04672-K1,18216,C04672
C04673-K1,14490,C04673
C04674-K1,12291,C04674
C04675-K1,22794,C04675
C04676-K1,18683,C04676
C04677-K1,10253,C04677
C04678-K1,16801,C04678
C04679-K1,16769,C04679
C04680-K1,22131,C04680
C04681-K1,10910,C04681
C04682-K1,19845,C04682
C04683-K1,21157,C04683
C04684-K1,17084,C04684
C04685-K1,10836,C04685
C04686-K1,13007,C04686
C04687-K1,16471,C04687
C04688-K1,20461,C04688
C04689-K1,10606,C04689
C04690-K1,16580,C04690
C04691-K1,16881,C04691
C04692-K1,13850,C04692
C04693-K1,16930,C04693
C04694-K1,20844,C04694
C04695-K1,11854,C04695
C04696-K1,20144,C04696
C04697-K1,19319,C04697
C04698-K1,14416,C04698
C04699-K1,10421,C04699
C04700-K1,15981,C04700
C04701-K1,19212,C04701
C04702-K1,23060,C04702
C04703-K1,12052,C04703
C04704-K1,16409,C04704
C04705-K1,15698,C04705
C04706-K1,20286,C04706
C04707-K1,13285,C04707
C04708-K1,12347,C04708
C04709-K2,10049,C04709
C04710-K1,22061,C04710
C04711-K1,11345,C04711
C04712-K1,14487,C04712
C04713-K1,19471,C04713
C04714-K1,20389,C04714
C04715-K1,13014,C04715
C04716-K1,11549,C04716
C04717-K1,17194,C04717
C04718-K1,17552,C04718
C04719-K1,10840,C04719
C04720-K1,10122,C04720
C04721-K1,19039,C04721
C04722-K1,15121,C04722
C04723-K1,17640,C04723
C04724-K1,12868,C04724
C04725-K1,23220,C04725
C04726-K1,13638,C04726
C04727-K2,23294,C04727
C04728-K1,22207,C04728
C04729-K1,16661,C04729
C04730-K1,11586,C04730
C04731-K1,17867,C04731
C04732-K1,13979,C04732
C04733-K1,14657,C04733
C04734-K1,23132,C04734
C04735-K1,16581,C04735
C04736-K1,11192,C04736
C04737-K1,17657,C04737
C04738-K1,19345,C04738
C04739-K1,16491,C04739
C04740-K1,16734,C04740
C04741-K1,11321,C04741
C04742-K1,11690,C04742
C04743-K1,12213,C04743
C04744-K1,21790,C04744
C04745-K1,18006,C04745
C04746-K1,16204,C04746
C04747-K1,11068,C04747
C04748-K1,16091,C04748
C04749-K1,13412,C04749
C04750-K1,14620,C04750
C04751-K1,22126,C04751
C04752-K1,12415,C04752
C04753-K1,22381,C04753
C04754-K1,22184,C04754
C04755-K1,10590,C04755
C04756-K1,11479,C04756
C04757-K1,11742,C04757
C04758-K1,14220,C04758
C04759-K1,14967,C04759
C04760-K1,15039,C04760
C04761-K1,13259,C04761
C04762-K1,20146,C04762
C04763-K1,20662,C04763
C04764-K1,13086,C04764
C04765-K1,18686,C04765
C04766-K1,22512,C04766
C04767-K1,10361,C04767
C04768-K1,19986,C04768
C04769-K1,18361,C04769
C04770-K1,17960,C04770
C04771-K1,18528,C04771
C04772-K1,11566,C04772
C04773-K1,23463,C04773
C04774-K1,16965,C04774
C04775-K1,15420,C04775
C04776-K1,13392,C04776
C04777-K1,19737,C04777
C04778-K1,15534,C04778
C04779-K1,22847,C04779
C04780-K1,20186,C04780
C04781-K1,12113,C04781
C04782-K1,22096,C04782
C04783-K1,22021,C04783
C04784-K1,23407,C04784
C04785-K1,11042,C04785
C04786-K1,17535,C04786
C04787-K1,20847,C04787
C04788-K1,14073,C04788
C04789-K1,15509,C04789
C04790-K1,20792,C04790
C04791-K1,10091,C04791
C04792-K1,22807,C04792
C04793-K1,12680,C04793
C04794-K1,11362,C04794
C04795-K1,14233,C04795
C04796-K1,13284,C04796
C04797-K1,19646,C04797
C04798-K2,12292,C04798
C04799-K1,15583,C04799
C04800-K1,18607,C04800
C04801-K1,19953,C04801
C04802-K1,16118,C04802
C04803-K1,12371,C04803
C04804-K1,15615,C04804
C04805-K1,21743,C04805
C04806-K1,22747,C04806
C04807-K1,20202,C04807
C04808-K1,18059,C04808
C04809-K1,23248,C04809
C04810-K1,11809,C04810
C04811-K1,13802,C04811
C04812-K1,11822,C04812
C04813-K1,13398,C04813
C04814-K1,16596,C04814
C04815-K1,13604,C04815
C04816-K1,14258,C04816
C04817-K1,13717,C04817
C04818-K1,11517,C04818
C04819-K1,22657,C04819
C04820-K1,21409,C04820
C04821-K1,21577,C04821
C04822-K1,12573,C04822
C04823-K1,23251,C04823
C04824-K1,11019,C04824
C04825-K1,12549,C04825
C04826-K1,11167,C04826
C04827-K1,11423,C04827
C04828-K2,22843,C04828
C04829-K1,21840,C04829
C04830-K1,12179,C04830
C04831-K1,23291,C04831
C04832-K1,22304,C04832
C04833-K1,22596,C04833
C04834-K1,10401,C04834
C04835-K1,19228,C04835
C04836-K1,18834,C04836
C04837-K1,16820,C04837
C04838-K1,18231,C04838
C04839-K1,13004,C04839
C04840-K1,10406,C04840
C04841-K1,15943,C04841
C04842-K1,13078,C04842
C04843-K1,12601,C04843
C04844-K1,16290,C04844
C04845-K1,20966,C04845
C04846-K1,16637,C04846
C04847-K1,20295,C04847
C04848-K1,19586,C04848
C04849-K1,16090,C04849
C04850-K1,18904,C04850
C04851-K1,17147,C04851
C04852-K1,18176,C04852
C04853-K1,14001,C04853
C04854-K1,16077,C04854
C04855-K1,21402,C04855
C04856-K1,13854,C04856
C04857-K1,19049,C04857
C04858-K1,15764,C04858
C04859-K1,19601,C04859
C04860-K1,17149,C04860
C04861-K2,22156,C04861
C04862-K1,20703,C04862
C04863-K1,22971,C04863
C04864-K1,13827,C04864
C04865-K1,10800,C04865
C04866-K1,14380,C04866
C04867-K1,10226,C04867
C04868-K1,20881,C04868
C04869-K1,12173,C04869
C04870-K1,21242,C04870
C04871-K1,14676,C04871
C04872-K1,20762,C04872
C04873-K1,19192,C04873
C04874-K1,16936,C04874
C04875-K1,18170,C04875
C04876-K1,16047,C04876
C04877-K1,22614,C04877
C04878-K1,18914,C04878
C04879-K1,23413,C04879
C04880-K1,17201,C04880
C04881-K1,21768,C04881
C04882-K1,14281,C04882
C04883-K1,13741,C04883
C04884-K1,17488,C04884
C04885-K1,22100,C04885
C04886-K1,10778,C04886
C04887-K1,13652,C04887
C04888-K1,20682,C04888
C04889-K1,21664,C04889
C04890-K1,14821,C04890
C04891-K1,11225,C04891
C04892-K1,23140,C04892
C04893-K1,15925,C04893
C04894-K1,18538,C04894
C04895-K1,14794,C04895
C04896-K1,16014,C04896
C04897-K1,11228,C04897
C04898-K1,16332,C04898
C04899-K1,21143,C04899
C04900-K1,19540,C04900
C04901-K1,20628,C04901
C04902-K1,10109,C04902
C04903-K1,17938,C04903
C04904-K1,18508,C04904
C04905-K1,17734,C04905
C04906-K1,12990,C04906
C04907-K1,21530,C04907
C04908-K1,17928,C04908
C04909-K1,12743,C04909
C04910-K1,23000,C04910
C04911-K1,20288,C04911
C04912-K1,12538,C04912
C04913-K1,18261,C04913
C04914-K1,22275,C04914
C04915-K1,21677,C04915
C04916-K1,15099,C04916
C04917-K1,19800,C04917
C04918-K1,10855,C04918
C04919-K1,13784,C04919
C04920-K1,19895,C04920
C04921-K2,16612,C04921
C04922-K1,23497,C04922
C04923-K1,11458,C04923
C04924-K1,16665,C04924
C04925-K1,19556,C04925
C04926-K1,13400,C04926
C04927-K1,15233,C04927
C04928-K1,16666,C04928
C04929-K1,20322,C04929
C04930-K1,14018,C04930
C04931-K1,11554,C04931
C04932-K1,17303,C04932
C04933-K1,15819,C04933
C04934-K1,18457,C04934
C04935-K1,11900,C04935
C04936-K1,13995,C04936
C04937-K1,18136,C04937
C04938-K1,10954,C04938
C04939-K1,23015,C04939
C04940-K1,23402,C04940
C04941-K1,18600,C04941
C04942-K1,22818,C04942
C04943-K1,12046,C04943
C04944-K1,22480,C04944
C04945-K1,12274,C04945
C04946-K1,20799,C04946
C04947-K1,18684,C04947
C04948-K1,18154,C04948
C04949-K1,22593,C04949
C04950-K1,15348,C04950
C04951-K1,10558,C04951
C04952-K1,17754,C04952
C04953-K1,16536,C04953
C04954-K1,16405,C04954
C04955-K1,17917,C04955
C04956-K1,11027,C04956
C04957-K1,23222,C04957
C04958-K1,20798,C04958
C04959-K1,10754,C04959
C04960-K1,13611,C04960
C04961-K1,18119,C04961
C04962-K2,23529,C04962
C04963-K1,11279,C04963
C04964-K1,23157,C04964
C04965-K2,21452,C04965
C04966-K1,20473,C04966
C04967-K1,13953,C04967
C04968-K1,15322,C04968
C04969-K1,10867,C04969
C04970-K1,21825,C04970
C04971-K1,20584,C04971
C04972-K1,10760,C04972
C04973-K1,13371,C04973
C04974-K1,13360,C04974
C04975-K1,13425,C04975
C04976-K1,12547,C04976
C04977-K1,23387,C04977
C04978-K1,18437,C04978
C04979-K1,21931,C04979
C04980-K1,10623,C04980
C04981-K1,23236,C04981
C04982-K1,22388,C04982
C04983-K1,10871,C04983
C04984-K2,22333,C04984
C04985-K1,21056,C04985
C04986-K1,12769,C04986
C04987-K1,23280,C04987
C04988-K1,19631,C04988
C04989-K1,18270,C04989
C04990-K1,11744,C04990
C04991-K1,21292,C04991
C04992-K1,16348,C04992
C04993-K1,10067,C04993
C04994-K1,10915,C04994
C04995-K1,22613,C04995
C04996-K1,14514,C04996
C04997-K1,18445,C04997
C04998-K1,12658,C04998
C04999-K1,15890,C04999
C05000-K1,22389,C05000
C05001-K1,20015,C05001
C05002-K1,19575,C05002
C05003-K1,17022,C05003
C05004-K1,14075,C05004
C05005-K1,17456,C05005
C05006-K1,14292,C05006
C05007-K1,20790,C05007
C05008-K1,21802,C05008
C05009-K1,18019,C05009
C05010-K1,10383,C05010
C05011-K1,22345,C05011
C05012-K1,12851,C05012
C05013-K1,19166,C05013
C05014-K1,22497,C05014
C05015-K1,10526,C05015
C05016-K1,14837,C05016
C05017-K1,15090,C05017
C05018-K1,10996,C05018
C05019-K1,19174,C05019
C05020-K1,20886,C05020
C05021-K1,18084,C05021
C05022-K1,15995,C05022
C05023-K1,21736,C05023
C05024-K1,11905,C05024
C05025-K1,20082,C05025
C05026-K1,15405,C05026
C05027-K1,20011,C05027
C05028-K1,17733,C05028
C05029-K1,16663,C05029
C05030-K1,15240,C05030
C05031-K2,23208,C05031
C05032-K1,11202,C05032
C05033-K1,21132,C05033
C05034-K1,18436,C05034
C05035-K1,14905,C05035
C05036-K1,17727,C05036
C05037-K1,23333,C05037
C05038-K1,20460,C05038
C05039-K1,13618,C05039
C05040-K1,23493,C05040
C05041-K1,18882,C05041
C05042-K1,20863,C05042
C05043-K1,12370,C05043
C05044-K1,13136,C05044
C05045-K1,21520,C05045
C05046-K1,16916,C05046
C05047-K1,12026,C05047
C05048-K1,11471,C05048
C05049-K1,21324,C05049
C05050-K1,15521,C05050
C05051-K1,10854,C05051
C05052-K1,10258,C05052
C05053-K1,15013,C05053
C05054-K1,11250,C05054
C05055-K1,11862,C05055
C05056-K1,15837,C05056
C05057-K1,20989,C05057
C05058-K1,17885,C05058
C05059-K1,16221,C05059
C05060-K1,19257,C05060
C05061-K1,16839,C05061
C05062-K2,17976,C05062
C05063-K1,14524,C05063
C05064-K1,12368,C05064
C05065-K1,14189,C05065
C05066-K1,19514,C05066
C05067-K1,21603,C05067
C05068-K1,15273,C05068
C05069-K1,18986,C05069
C05070-K1,11112,C05070
C05071-K1,14601,C05071
C05072-K1,18743,C05072
C05073-K1,20343,C05073
C05074-K1,17315,C05074
C05075-K1,15261,C05075
C05076-K1,17073,C05076
C05077-K1,14706,C05077
C05078-K1,16144,C05078
C05079-K1,13235,C05079
C05080-K1,19078,C05080
C05081-K1,20287,C05081
